arm,seed,i,cls,offset,heading,mc,n_base
B,43,8177,two_row,0.24414165573690932,-2.9227712085378665,-0.05105627514703759,41
B,43,8178,two_row,0.04903211068268043,0.08013106649534553,0.0013985518553084608,39
B,43,8179,two_row,-0.036022153000256796,1.816493797220555,0.03171442403025048,38
B,43,8180,two_row,-0.03850655414274473,1.4756517917063616,0.025760678480293453,35
B,43,8181,two_row,0.07726491625428078,-0.7829750671557929,-0.013666343603765055,31
B,43,8182,two_row,0.06575717358399757,-0.6892173752377835,-0.0120296926958094,31
B,43,8183,two_row,0.05777997609724461,-0.4147399429595756,-0.007238703973422138,31
B,43,8184,two_row,0.032204827291612115,0.1721134416554039,0.003003955279421505,29
B,43,8185,two_row,0.07572266596841393,-0.9980165510797703,-0.017420436687624243,31
B,43,8186,two_row,0.00495573939008731,0.8215066463483744,0.014338978412688778,35
B,43,8187,two_row,0.06037748911279439,-0.4640305397318834,-0.00809903782503783,33
B,43,8188,two_row,0.08073667579651844,-0.8444942581530275,-0.014740272747206618,32
B,43,8189,two_row,0.07961378204081848,-1.055022275060849,-0.018415693777333247,31
B,43,8190,two_row,0.05272838879405051,-0.860731214000875,-0.015023723852261563,36
B,43,8191,two_row,0.05094493645934661,-0.830093911828705,-0.01448888560780853,32
B,43,8192,two_row,0.03188139697110248,-0.6722273247407248,-0.011733118511568205,33
B,43,8193,two_row,0.042687382773274773,-0.625257655532633,-0.010913237982436782,35
B,43,8194,two_row,0.037790201850245064,-0.6266596729360139,-0.010937710723161529,34
B,43,8195,two_row,0.03978494746897432,-0.7531307503882019,-0.01314536839012584,32
B,43,8196,two_row,0.03651975935178331,-0.5326881951761666,-0.009297430775285718,39
B,43,8197,two_row,0.057644113195671864,-0.6397291652809522,-0.011165844258367953,37
B,43,8198,two_row,0.05419089227632723,-0.6607221219631925,-0.01153228766860749,42
B,43,8199,two_row,0.0534336729805267,-0.7308369716606421,-0.012756203282775574,35
B,43,8200,two_row,0.03031449489634086,-0.34584960249093494,-0.006036287592847644,33
B,43,8201,two_row,0.021736631091826997,-0.15803982678612968,-0.0027583223220874445,36
B,43,8202,two_row,0.026324977582403597,-0.3955826121480805,-0.006904328751707132,35
B,43,8203,two_row,0.018014862286310107,0.01910220753115601,0.00033339642817061975,38
B,43,8204,two_row,0.01903975675289038,-0.01419539077309415,-0.0002477563126670737,36
B,43,8205,two_row,0.028918507155109907,-0.38285829798084803,-0.006682237324761704,40
B,43,8206,two_row,0.02671312181662633,-0.2786831440449966,-0.004863976790609426,41
B,43,8207,two_row,0.04216711691147168,-0.5417725502032232,-0.00945599662158116,40
B,43,8208,two_row,0.011605905714860643,-0.06155748627857909,-0.0010743812281964519,38
B,43,8209,two_row,0.02959902966065575,-0.286990037545434,-0.005008962966102091,34
B,43,8210,two_row,0.02873726548593525,-0.24444825669273806,-0.004266452816638428,37
B,43,8211,two_row,0.01703745186705219,-0.135197096770783,-0.00235963885718048,34
B,43,8885,two_row,0.16397411873797368,2.7375325721358292,0.04781534705190832,34
B,43,8886,two_row,0.09642736922383144,5.330793335538072,0.09330929249658383,42
B,43,8887,two_row,0.16175341347764027,3.5395499603897695,0.06185550877547437,42
B,43,8888,two_row,0.15677368484348353,3.347831568528203,0.058497271548928975,41
B,43,8889,two_row,0.11675394571122916,5.160972668453915,0.09032037476489443,41
B,43,8890,two_row,0.09875509307692015,4.435839478374879,0.07757505722303579,32
B,43,8891,two_row,0.0867171088758899,4.2489973904286185,0.07429524129037257,35
B,43,8892,two_row,0.08758615394296465,3.7574432148096473,0.06567393061251355,34
B,43,8893,two_row,0.08783586313442626,3.8787015622330143,0.06779971464343998,35
B,43,8894,two_row,0.09844642945804571,4.292218249087896,0.07505379406371833,34
B,43,8895,two_row,0.1264411888310384,3.744499704543023,0.06544705275268448,35
B,43,8896,two_row,0.13249418551902137,4.600602890946107,0.08046868017270038,35
B,43,8897,two_row,0.20544215556604217,2.949570775053217,0.05152524633442031,46
B,43,8898,two_row,0.20440657743725976,3.3966313980166403,0.059351946556200845,40
B,43,8930,two_row,-0.04346156917378041,2.652827604681124,0.046333690102382676,35
B,43,8931,two_row,-0.016278940718252866,1.679395927544233,0.029319385288490152,38
B,43,8932,two_row,0.018231191074314923,1.2477035258695115,0.021779977539221056,32
B,43,8933,two_row,0.005797994568306097,1.1213391311087992,0.019573558996294503,37
B,43,8934,two_row,0.03488087596520728,1.00722420739857,0.01758118982727463,36
B,43,8935,two_row,0.018000999706169973,1.0286132098380154,0.017954616200785554,35
B,43,8936,two_row,0.055982394794166,1.2441731060439551,0.021718330942629923,32
B,43,8937,two_row,0.033652729250585156,1.1458104844702692,0.020000831917374746,34
B,43,8938,two_row,0.046061706727699714,1.0639838047403924,0.018572155472128142,34
B,43,8939,two_row,0.012011881285716286,1.278827982578209,0.02232346595826304,29
B,43,8940,two_row,0.038590845061932,1.1034071398744976,0.019260468708318604,32
B,43,8941,two_row,0.035662454992609005,1.0622872444024454,0.018542534711130446,33
B,43,8942,two_row,0.04404776612182337,0.7197556976815521,0.012562767570385089,37
B,43,8943,two_row,0.010038470420456358,0.99370376340195,0.017345141598277332,34
B,43,8944,two_row,0.003800206282889018,1.1834639975809884,0.020658281325309565,33
B,43,8945,two_row,0.016215021644271466,0.8417076544134535,0.014691626804548637,33
B,43,8946,two_row,0.04429618834598703,0.7238006762588649,0.012633376969501167,31
B,43,8947,two_row,0.0525484424964896,0.8184524290537598,0.01428566134544917,35
B,43,8948,two_row,0.041666626611543855,1.4348463708333037,0.025048029869967785,35
B,43,8949,two_row,0.0724773089795635,0.9364329302988678,0.01634529327428946,34
B,43,8950,two_row,0.011527444281057342,1.0645362609489804,0.01858180097949714,37
B,43,8951,two_row,-0.005103722355092488,1.281240319367077,0.02236559019911055,40
B,43,8952,two_row,-0.0031922648617399574,1.1436295756359434,0.01996275267961913,35
B,43,8953,two_row,-0.03322465990523715,2.0392844056585404,0.035607264372969065,39
B,43,8954,two_row,0.02190649178472437,1.4410031555928406,0.025155553743586224,32
B,43,8955,two_row,0.04113069925052604,1.6471490028256282,0.028756095703478105,34
B,43,8956,two_row,0.03327889596672284,1.913458838242361,0.03340857798462512,43
B,43,8957,two_row,0.015202979966986718,2.19714507541602,0.038366223708554636,43
B,43,8958,two_row,0.03887430972162054,1.6575607327066113,0.02893796588888283,37
B,43,8959,two_row,-0.0005205412435100865,2.939628385301328,0.05135125976211802,41
B,43,8960,two_row,0.0075617859247305574,2.885403578868307,0.05040240856847354,42
B,43,8961,two_row,0.048158948358503206,2.70754778417111,0.047290830352950855,40
B,43,8962,two_row,0.06195625359535306,2.3621947842402014,0.04125145165141484,38
B,43,8963,two_row,0.07645858707530562,2.010857953341866,0.035110508881783735,42
B,43,8964,two_row,0.06462029274719172,2.1692310396740013,0.03787832382806103,39
B,43,8965,two_row,-0.005010311563593106,3.7999521807038836,0.06641908842886057,45
B,43,8966,two_row,0.05198910806682033,2.6682149492825133,0.046602829831437216,40
B,43,8967,two_row,0.057447883810518685,2.6977347325025,0.047119178648038634,42
B,43,8968,two_row,0.07939740279303387,2.4134816619298336,0.04214813309792679,38
B,43,8969,two_row,0.06820956536213663,3.318030111921389,0.05797537398067734,44
B,43,8970,two_row,0.06690642858394935,3.118709486472184,0.0544855698102838,37
B,43,8971,two_row,0.07625071415853013,2.5304604101596024,0.04419360321443809,38
B,43,9015,two_row,0.0021413135348660184,2.6373848378425624,0.04606358771822298,35
B,43,9016,two_row,-0.013350247657237357,2.6075155223086384,0.045541176154052405,37
B,43,9017,two_row,-0.03620437591945924,2.673470757635309,0.04669476060921604,29
B,43,9018,two_row,-0.0008834864775667528,2.600683089516118,0.0454216810331497,26
B,43,9019,two_row,-0.011674145852000106,2.958679458265221,0.05168464621298157,31
B,43,9020,two_row,0.026282302147580316,2.540439088680826,0.04436810550352315,32
B,43,9021,two_row,0.07814086181280422,2.5792564407474514,0.045046950272980196,34
B,43,9022,two_row,0.0729359052573697,2.240781632023264,0.03912896878279416,30
B,43,9023,two_row,0.05406764154634025,3.3845751503665085,0.05914078673226057,28
B,43,9024,two_row,0.09964959834200937,2.109405322533395,0.03683271094085708,28
B,43,9025,two_row,0.02707226324779366,4.124967396803399,0.0721189072998025,30
B,43,9026,two_row,0.005764169376717976,4.003777818247001,0.0699930700241072,31
B,43,9027,two_row,0.018284840310016093,3.468065635095932,0.06060319434261224,30
B,43,9028,two_row,-0.025037472045425613,3.600597564287248,0.06292513800730845,31
B,43,9029,two_row,0.04427856624149096,3.189775967629136,0.0557296807917124,31
B,43,9030,two_row,0.06440493876356845,3.346795254849336,0.05847912258959421,32
B,43,9031,single_row,,,,30
B,43,9032,single_row,,,,33
B,43,9033,single_row,,,,27
B,43,9034,single_row,,,,27
B,43,9035,single_row,,,,29
B,43,9036,single_row,,,,34
B,43,9037,two_row,0.1466701527899391,3.726129179203494,0.06512506000250466,40
B,43,9038,two_row,0.1303706546110378,4.361960379475281,0.07627799305408943,36
B,43,9039,two_row,0.17480174486186928,3.2939376239753244,0.057553477662926227,37
B,43,9040,two_row,0.31595628640624907,1.956041614363237,0.034152635765086044,33
B,43,9041,single_row,,,,33
B,43,9042,single_row,,,,36
B,43,9043,single_row,,,,30
B,43,9044,single_row,,,,34
B,43,9045,two_row,0.1818820853761709,3.626806557926756,0.06338439573155576,37
B,43,9077,two_row,0.041063103430933445,2.1763180306369367,0.038002193203695044,37
B,43,9078,two_row,0.057593540604211624,1.5381447980610607,0.026852142108759018,35
B,43,9079,two_row,0.0634396941943064,1.4088688718527123,0.024594357641988602,34
B,43,9080,two_row,0.05995704224494125,1.1558429086370314,0.020176001411656905,32
B,43,9081,two_row,0.09581506380014926,1.1518408650690226,0.02010612423951081,36
B,43,9082,two_row,0.07078302182209206,2.0936627335850946,0.03655758095557457,33
B,43,9083,two_row,-0.06071138266125875,3.5503481938968697,0.062044696796930775,31
B,43,9084,two_row,0.023828897875130206,2.1126472499841835,0.0368893701294357,30
B,43,9085,two_row,-0.022600468549120012,2.8354390406300642,0.04952818572293487,33
B,43,9086,two_row,0.010247822539936391,2.995657586770899,0.05233178201510427,34
B,43,9087,two_row,0.04022436416374986,2.7899593462696384,0.04873249927655265,29
B,43,9088,two_row,0.05755008909999326,2.437651222178396,0.042570728422923046,31
B,43,9089,two_row,0.04717932717820972,2.771548858802334,0.04841041758822159,37
B,43,9090,two_row,0.023964114984424856,3.25378905745913,0.05685046014192057,36
B,43,9091,two_row,-0.018505146064147215,3.750383708164784,0.06555018855885468,36
B,43,9092,two_row,0.053140546179648585,2.8763373968597716,0.05024377312575752,36
B,43,9093,two_row,0.08866692692064349,3.293899475950598,0.05755280964889083,33
B,43,9094,two_row,0.06395810774044275,3.466553426724931,0.060576704435055355,33
B,43,9095,two_row,0.09659506155541409,2.9161056704604356,0.050939636996433245,37
B,43,9096,two_row,0.10378541087216886,3.391162330361427,0.05925615761230139,31
B,43,9097,two_row,0.10977902541952889,3.6336300449453254,0.06350396741275616,35
B,43,9098,two_row,0.10162030737394068,4.280325967264489,0.07484506864141977,34
B,43,9099,two_row,0.11026406909844966,3.068587268634847,0.05360821668266892,40
B,43,9100,two_row,0.07370036282905645,4.010832702125908,0.07011680526536404,37
B,43,9101,two_row,0.0752419110291831,3.9609322171580352,0.06924164892598063,35
B,43,9102,two_row,0.12215644788958524,2.8708441660553676,0.05014765659407741,38
B,43,9103,two_row,0.13236042753710386,3.0713941048722764,0.05365734613089099,38
B,43,9104,two_row,0.1630234991646934,2.8307609942980934,0.04944633845846043,33
B,43,9105,two_row,0.1479015903555304,3.3442451037619523,0.058434461962283094,36
B,43,9106,two_row,0.0975948084398559,4.890356890904009,0.08556070323970215,40
B,43,9107,two_row,0.14726888894288992,3.2750006531144584,0.057221876676236266,36
B,43,9108,two_row,0.13080158498016436,3.794184374360779,0.06631797780033247,30
B,43,9109,two_row,0.1392183613253195,4.79048145997991,0.08380504719785255,35
B,43,9110,two_row,0.1330627234369831,3.8863546249943215,0.06793390100249247,28
B,43,9111,two_row,0.05738151534998959,5.580455143217807,0.09770646714741296,30
B,43,9112,two_row,0.14505665278970614,4.475990636641221,0.0782800827313515,28
B,43,9113,two_row,0.14312511674332518,5.080737308135647,0.08890875726593392,25
B,43,9114,two_row,0.18597595973363956,4.519039107341344,0.07903606891314566,34
B,43,9115,single_row,,,,36
B,43,9116,two_row,0.20571981406278306,4.514286010992867,0.07895259407068275,33
B,43,9117,two_row,0.14151153925592153,4.825650655582601,0.08442320835404543,30
B,43,9118,two_row,0.15663237047420842,5.232805273426823,0.0915844615569989,34
B,43,9119,two_row,0.2048124386720671,4.489317322805476,0.07851410683474885,30
B,43,9151,two_row,0.16506403230207922,1.4623585320979706,0.02552851474971568,38
B,43,9152,two_row,0.09054784997215248,3.234657899968119,0.056515485638330476,37
B,43,9153,two_row,0.13356426315730685,2.545810603799376,0.04446204106996954,35
B,43,9154,two_row,0.1583730263937494,0.8455606034451235,0.014758888032394096,34
B,43,9155,two_row,0.11938752521370077,2.1717632793753006,0.03792258323328673,38
B,43,9156,two_row,0.14155277374876907,1.2762236217921294,0.02227798868200065,33
B,43,9157,two_row,0.12419393293241054,2.0707626669174775,0.03615737106249925,34
B,43,9158,two_row,0.09159966903794048,3.1286570461372345,0.0546597045428171,34
B,43,9159,two_row,0.08502920752605858,2.287497437976675,0.03994558799820244,28
B,43,9160,two_row,0.09628659459523659,2.081061740346121,0.03633735997622149,33
B,43,9161,two_row,0.1226914911807041,2.4558929979145834,0.04288968879259352,37
B,43,9162,two_row,0.10461834195818742,2.5374086036321413,0.04431510956649766,38
B,43,9163,two_row,0.14372575347717975,2.113344267755066,0.036901551944740776,33
B,43,9164,two_row,0.18100000261897875,1.74384535771658,0.03044524460657139,31
B,43,9165,two_row,0.16040576147671382,1.9916954416335162,0.034775651587970635,32
B,43,9166,two_row,0.09336585178641399,2.303822211474764,0.04023096693537221,27
B,43,9167,two_row,0.13387042229082902,2.279998928808189,0.039814506180167956,28
B,43,9168,two_row,0.11974287443106035,2.8216672373608342,0.049287235654661796,26
B,43,9169,two_row,0.1498496526869515,2.771290073518211,0.04840589034885665,28
B,43,9170,two_row,0.11092704846841595,3.205210154887169,0.05599989887143038,34
B,43,9171,two_row,0.1814342357062012,2.041767553352204,0.03565065849169316,34
B,43,9172,two_row,0.18979304106790085,2.3807217627030637,0.0415753630084483,30
B,43,9173,two_row,0.15397324737862594,2.6127637869976397,0.045632966013298096,32
B,43,9174,two_row,0.11943576950043033,2.799483673014088,0.048899126263071,34
B,43,9175,two_row,0.07074369845874284,3.6345036970614295,0.06351927702538326,30
B,43,9176,two_row,0.11142142910717023,3.1373420717465876,0.054811740976058045,30
B,43,9177,two_row,0.08933460083560918,3.730014178049591,0.06519315390848074,29
B,43,9178,two_row,0.128018901090571,3.5532565465123804,0.06209565269054523,28
B,43,9179,two_row,0.18508469548981177,2.6563663615423643,0.046395585831633994,32
B,43,9180,two_row,0.23906721439974776,1.6613444312491137,0.029004059313360083,32
B,43,9181,two_row,0.18686840826365703,2.608384171484081,0.04555636839615442,29
B,43,9182,two_row,0.1403872989996232,3.3625459617535234,0.0587549688369995,33
B,43,9183,two_row,0.1580218134517989,3.1880334140903943,0.05569917308923265,32
B,43,9184,two_row,0.1605412647763057,3.480710989836949,0.06082471097097028,31
B,43,9185,two_row,0.1451749040217729,3.785505555341324,0.06616583916665186,34
B,43,9186,two_row,0.19154846370627043,3.565057155476634,0.062302408970878215,31
B,43,9187,two_row,0.1938798649136534,3.250721070344119,0.056796740767969034,36
B,43,9188,two_row,0.16504007518300945,3.2302715002772504,0.056438684330119296,35
B,43,9189,two_row,0.19706268186326437,3.2410281705768065,0.05662702365195375,34
B,43,9190,two_row,0.22139762020816556,2.822326261461201,0.049298765742963116,33
B,43,9191,two_row,0.21344134817940563,3.1564494640675362,0.055146235913864486,28
B,43,9192,two_row,0.2527947345095888,2.5546184388496305,0.044616071741818954,31
B,43,9193,two_row,0.15945493911760178,4.077873264900647,0.07129273336537412,28
B,43,9194,two_row,0.18305932585513518,3.63219713015146,0.06347885751610778,29
B,43,9226,two_row,0.06027267766641964,0.007544048067348405,0.00013166847846483865,33
B,43,9227,single_row,,,,28
B,43,9228,single_row,,,,30
B,43,9229,single_row,,,,31
B,43,9230,single_row,,,,28
B,43,9231,single_row,,,,32
B,43,9232,single_row,,,,34
B,43,9233,single_row,,,,35
B,43,9234,single_row,,,,39
B,43,9235,single_row,,,,35
B,43,9236,single_row,,,,36
B,43,9237,single_row,,,,40
B,43,9238,single_row,,,,38
B,43,9239,none,,,,39
B,43,9240,single_row,,,,36
B,43,9241,single_row,,,,28
B,43,9242,two_row,-0.13231615013755627,4.627753957978586,0.08094564235389434,31
B,43,9243,single_row,,,,30
B,43,9244,single_row,,,,26
B,43,9245,single_row,,,,34
B,43,9246,two_row,-0.006926946998182859,2.7870047426791436,0.048680809380102906,34
B,43,9247,single_row,,,,37
B,43,9248,single_row,,,,31
B,43,9249,two_row,-0.08340798536739558,3.91212741532029,0.06838581081728937,35
B,43,9250,single_row,,,,35
B,43,9251,single_row,,,,35
B,43,9252,single_row,,,,32
B,43,9253,single_row,,,,33
B,43,9254,single_row,,,,33
B,43,9255,single_row,,,,37
B,43,9256,single_row,,,,32
B,43,9257,single_row,,,,29
B,43,9258,single_row,,,,31
B,43,9259,two_row,0.011338601871383025,3.3325493763684886,0.058229638435245326,30
B,43,9260,single_row,,,,32
B,43,9261,single_row,,,,36
B,43,9262,single_row,,,,33
B,43,9263,single_row,,,,35
B,43,9264,single_row,,,,30
B,43,9265,single_row,,,,35
B,43,9297,single_row,,,,31
B,43,9298,two_row,0.016227025453573463,3.1220801177959636,0.054544573257120456,27
B,43,9299,two_row,-0.00415833038726332,3.2915344660228,0.05751139581359642,30
B,43,9300,single_row,,,,30
B,43,9301,single_row,,,,37
B,43,9302,two_row,-0.006748856833810213,3.3375257421329327,0.0583167873385384,31
B,43,9303,two_row,0.012504462980299724,2.701028473497775,0.04717679306202109,31
B,43,9304,two_row,0.019388999168098886,2.9689370061032077,0.05186415409676518,32
B,43,9305,two_row,0.09372390576777734,2.109519182433291,0.03683470086711489,24
B,43,9306,two_row,0.03489503586038101,2.504542259721917,0.04374037169597036,34
B,43,9307,two_row,0.057505553149938105,2.79171380064195,0.04876319304823072,31
B,43,9308,two_row,0.05217235859258662,2.2832279799832276,0.03987095321934632,30
B,43,9309,two_row,0.07081657421705767,1.741188875111938,0.030398837328340846,32
B,43,9310,two_row,0.04164405097257173,2.3352729282531484,0.04078078613397654,40
B,43,9311,two_row,0.034805362641998294,2.9431955898679085,0.05141368360176571,36
B,43,9312,two_row,0.07057965768018637,1.8438723039645024,0.03219275702138541,29
B,43,9313,two_row,-0.01921449459398139,3.2011685514217527,0.055929138652891265,40
B,43,9314,two_row,0.025317554566947842,3.2017196930089202,0.055938787983051144,43
B,43,9315,two_row,0.016294240398289084,3.0541893404739087,0.05335620664931061,41
B,43,9316,two_row,0.05546896582280758,2.997920780957279,0.05237139046299387,37
B,43,9317,two_row,0.04903858453394483,3.1265741640060667,0.05462324285242997,39
B,43,9318,two_row,0.033760611241286154,3.2342112103499185,0.05650766453612596,35
B,43,9319,two_row,0.07050889783561676,2.771734287260717,0.04841366151043335,34
B,43,9320,two_row,0.07482205815754595,3.202438354752463,0.055951370254459024,38
B,43,9321,two_row,0.05614417017509521,2.9119738151313346,0.050867335656183205,35
B,43,9322,two_row,0.06380733476775302,2.940713837244384,0.05137025444716685,40
B,43,9323,two_row,0.04407094765490149,3.52865769344781,0.061664677731014375,38
B,43,9324,two_row,0.075543151183877,3.1880021194669594,0.05569862520052043,31
B,43,9325,two_row,0.08921062579429329,3.137419392756147,0.05481309453671378,32
B,43,9326,two_row,0.037775103606161764,3.6374900883505377,0.06357160985745422,32
B,43,9327,two_row,0.06285191812003388,3.5817742167626285,0.06259531458714777,31
B,43,9328,two_row,0.09024373895704374,3.064669235457619,0.053539637834165515,32
B,43,9329,two_row,0.043565309214767534,3.6123492799594676,0.06313105893181623,34
B,43,9330,two_row,0.0853590260650755,3.232073426018747,0.05647023410019461,30
B,43,9331,two_row,0.15833591906899136,2.865227417599418,0.05004937979656937,31
B,43,9332,two_row,0.10212729389545872,3.3830648687704894,0.0591143351915564,26
B,43,9333,two_row,0.1178493242844233,3.7679340847055065,0.06585782277012128,32
B,43,9334,two_row,0.09405488886480706,3.6203147048524653,0.06327063712843453,37
B,43,9335,two_row,0.09355421277386045,4.122290925763891,0.07207195126407577,31
B,43,9336,two_row,0.10630082309892086,3.4684811926332393,0.060610473830943735,30
B,43,9337,two_row,0.10341610235901266,3.8655265316309046,0.06756871355398904,32
B,43,9338,two_row,0.11099054790285678,3.879935594467386,0.06782135160616892,29
B,43,9339,two_row,0.11460014268044072,3.5697353352973002,0.06238437595933777,34
B,43,9371,two_row,0.08808773179363849,1.5810911956714595,0.027602253845088687,33
B,43,9372,two_row,0.08323521548218948,1.4975527562050905,0.026143179867104512,37
B,43,9373,two_row,0.0544959074219552,1.953317520824353,0.03410503598504523,39
B,43,9374,two_row,0.05346187287234638,1.192486541824254,0.02081582214700763,37
B,43,9375,two_row,0.012194267019021487,2.021583585296611,0.03529793847526678,38
B,43,9376,two_row,0.030337305050966545,1.802237196076771,0.031465351091543886,32
B,43,9377,two_row,0.04384346283260854,1.5546075964783992,0.027139681547377642,31
B,43,9378,two_row,0.058757158195762216,1.4115479395372523,0.02464114453123291,32
B,43,9379,two_row,0.1969031714868733,-0.06501135396866624,-0.001134662664876356,28
B,43,9380,two_row,0.12117327126025534,0.768003752276402,0.01340499699059692,34
B,43,9381,two_row,0.14958360574176643,0.26574696418869886,0.004638192762063661,29
B,43,9382,two_row,0.13208591775594014,0.5054885034350799,0.008822667622469653,34
B,43,9383,two_row,0.034715759285367076,2.128917888065648,0.03717373576403057,32
B,43,9384,two_row,0.11798570464514202,1.226060636495812,0.021402061763807052,38
B,43,9385,two_row,0.05726020407297494,1.760753428096355,0.0307406223006253,39
B,43,9386,two_row,0.09833499831664927,1.1551219341957777,0.020163412914701022,40
B,43,9387,two_row,0.11099992096103184,1.3714103367258053,0.023940197839325807,37
B,43,9388,two_row,0.09127225452248866,1.1304042684643576,0.019731836598348332,36
B,43,9389,two_row,0.11505610540987121,1.0593483911736252,0.018491224459079636,36
B,43,9390,two_row,0.08786078825182342,1.1252245951804147,0.01964139920870412,39
B,43,9391,two_row,0.10315016980138969,0.9701210900059276,0.016933425387094532,43
B,43,9392,two_row,0.022960707521029633,2.3604901335678825,0.041221649293100376,33
B,43,9393,two_row,0.022732157980145495,2.2288760651513977,0.03892086098624578,35
B,43,9394,two_row,0.07135703647136338,1.8462890905809919,0.032234981677678555,42
B,43,9395,two_row,0.09268360129839237,1.6546018598460177,0.028886280647135373,43
B,43,9396,two_row,0.11734323265581592,1.3391946728802848,0.023377613692883388,41
B,43,9397,two_row,0.10598710365780728,1.6605354361491504,0.028989927813087693,36
B,43,9398,two_row,0.06604055689515154,1.5512282300439793,0.027080657127645097,36
B,43,9399,two_row,0.06011306648691872,2.3786238789167684,0.04153868479548374,41
B,43,9400,two_row,0.10858438124855962,1.2578995292613413,0.02195801647638045,40
B,43,9401,two_row,0.08498955831550037,2.0570256166583163,0.0359173029351993,43
B,43,9402,two_row,0.11102355904094652,2.010767043149891,0.035108920243719643,43
B,43,9403,two_row,0.09380398885314689,2.1902753983128966,0.038246149289703074,36
B,43,9404,two_row,0.0041352577990518835,2.9874085105164414,0.05218741527277648,41
B,43,9405,two_row,0.077669443170863,1.6603786286212965,0.028987188705595336,36
B,43,9406,two_row,0.08675160059361653,1.905977768848891,0.03327786352888313,41
B,43,9407,two_row,0.0836862505037218,1.6065719861017262,0.02804732185487515,39
B,43,9408,two_row,0.08873326054856101,1.84801525610115,0.032265140283806074,35
B,43,9409,two_row,0.06881153145989127,2.2299579119437394,0.038939771391437984,39
B,43,9410,two_row,0.037733446854294805,2.1731319019292785,0.03794650457712892,42
B,43,9411,two_row,0.06735956276085797,1.8269592958121605,0.0318972662174303,45
B,43,9412,two_row,-0.0007021406606239067,2.431536187341004,0.04246380799781721,46
B,43,9444,two_row,-0.11013767773005345,2.3645272797114862,0.04129223072069915,46
B,43,9445,two_row,-0.033295237273710754,1.482411900214115,0.025878743288031622,41
B,43,9446,two_row,-0.0025178794918537806,1.1800574531261225,0.020598800607977072,34
B,43,9447,two_row,-0.0034290532268489438,1.3654151394908551,0.023835502199837794,42
B,43,9448,two_row,-0.037887268883047276,1.900264574725923,0.0331780393865919,38
B,43,9449,two_row,0.006912504275067066,1.1375092570139822,0.01985589062697986,35
B,43,9450,two_row,0.0020455083724117973,1.6379621822341615,0.0285956235874325,31
B,43,9451,two_row,-0.050150095910029724,2.07543669159482,0.036239055073850834,38
B,43,9452,two_row,-0.015041338848679087,1.2657106158304041,0.02209441179604114,34
B,43,9453,two_row,-0.014423096191301887,1.2650149697764603,0.02208226455828858,33
B,43,9454,two_row,-0.023594054023460043,1.0434864146511857,0.01821428749361055,30
B,43,9455,two_row,-0.03882008006549331,1.271694952883478,0.022198909409557672,32
B,43,9456,two_row,-0.03718929892221168,1.3533012765777828,0.023623956351644743,32
B,43,9457,two_row,-0.044449233893606,0.8564222674090198,0.014948501657029305,36
B,43,9458,two_row,-0.044359459196966156,0.7269577510939398,0.012688487152821474,33
B,43,9459,two_row,-0.04832639950934703,1.3492435630203559,0.02355309648411464,31
B,43,9460,two_row,-0.043033925509709414,1.297531529323987,0.022650069498828796,37
B,43,9461,two_row,-0.03458453316696941,0.8454131511989221,0.014756313944728202,33
B,43,9462,two_row,-0.021228277900250836,0.36405565564694636,0.006354055362392932,28
B,43,9463,two_row,-0.042162353072431435,0.8908240996427284,0.01554906653038533,30
B,43,9464,two_row,-0.07436657603091901,1.161756019578078,0.02027924689301676,30
B,43,9465,two_row,-0.07169282436520474,1.1978866066284888,0.02091011208083329,30
B,43,9466,two_row,-0.01621271695767912,0.7142633196961735,0.012466892477004093,32
B,43,9467,two_row,0.0021502402640873886,0.5614292524282005,0.009799102598301667,32
B,43,9468,two_row,-0.004942391292273696,1.0030420394774962,0.017508174758867023,33
B,43,9469,two_row,-0.05631520822245972,1.6486865044286632,0.028782952379205494,36
B,43,9470,two_row,-0.016226147302616845,1.2092365736158834,0.021108293811571754,38
B,43,9471,two_row,0.011407007105925016,0.6793973228042064,0.011858275997099677,41
B,43,9472,two_row,-0.018057803206660505,0.9255039112403213,0.016154495538554678,45
B,43,9473,two_row,-0.09486324520622713,1.8138564238370896,0.031668346950293226,37
B,43,9474,two_row,-0.06642883427469792,1.9575418471677286,0.03417885033160544,38
B,43,9475,two_row,-0.0413103230451054,1.520683811595941,0.026547173153070258,43
B,43,9476,two_row,-0.04904285019592591,1.9154084018443398,0.03344264230507654,35
B,43,9477,two_row,-0.024946034194959554,1.7434103801887462,0.030437645781366443,33
B,43,9478,two_row,-0.03632875408534342,1.6881093432298413,0.029471594491225425,36
B,43,9479,two_row,-0.024604733537888834,1.3566579802586183,0.023682574660161326,43
B,43,9480,two_row,-0.0398969253833108,1.8150047198447994,0.03168840860850066,40
B,43,9481,two_row,-0.0708520859538494,1.9487966590827412,0.034026040497669344,40
B,43,9482,two_row,-0.331581446369416,6.0734134042718475,0.10639987053378858,45
B,43,9483,two_row,-0.11952126172458422,2.5665329845499465,0.04482443566945001,31
B,43,9484,two_row,-0.1537349844545831,2.918057420782691,0.05097378991708284,34
B,43,9485,two_row,-0.19514113386142973,2.769645326956611,0.04837711688350502,35
B,43,9486,two_row,-0.12123241242504301,2.0469968379549184,0.03574204302226963,38
B,43,9518,two_row,-0.12927500368918055,1.6730485975847311,0.029208508610705893,33
