arm,seed,i,cls,offset,heading,mL,mR,mc,n_base,adj,flags
B,44,7535,two_row,-0.03489087074410391,0.4045385145339325,-0.10809038003121986,0.1222116727453392,0.00706064635705967,31,0,slope_mismatch
B,44,7536,two_row,-0.041367763328246376,0.7027136543700366,-0.08544306137150322,0.1099736252980804,0.01226528196328859,24,0,
B,44,7537,two_row,-0.009785038790041889,0.9673285057339859,-0.10500041880629979,0.1387697621291359,0.01688467166141805,26,0,slope_mismatch
B,44,7538,two_row,-0.059425310498559814,2.1431249799293077,-0.08005787224386449,0.15490195472666568,0.0374220412414006,22,0,slope_mismatch
B,44,7539,two_row,-0.012766936840335252,1.0482185894815859,-0.11883202014198346,0.15542583424280876,0.018296907050412647,30,0,slope_mismatch
B,44,7540,two_row,0.04160859574629466,0.4439426198232038,-0.12216818833032865,0.1376650192634595,0.007748415466565427,23,0,slope_mismatch
B,44,7541,two_row,0.037332903914625515,0.5509963330376562,-0.12646493216685428,0.14569892545216748,0.009616996642656597,28,0,slope_mismatch
B,44,7542,two_row,0.08032206088687444,-0.2937991098346837,-0.14173828902880833,0.13148267552973084,-0.005127806749538749,21,0,slope_mismatch
B,44,7543,two_row,0.018566161542715842,1.163847698558658,-0.08638087479265523,0.12701241202960092,0.020315768618472847,21,0,slope_mismatch
B,44,7544,two_row,0.0256948497008625,1.1553960797292395,-0.0954784336896269,0.1358148328949301,0.0201681996026516,18,0,slope_mismatch
B,44,7545,two_row,0.11302622612140445,-0.05571865565933037,-0.13666738184417965,0.13472243323898273,-0.0009724743025984611,19,0,slope_mismatch
B,44,7546,two_row,0.06581840218841067,0.586215763581688,-0.11155664290957776,0.13202014736750495,0.010231752228963595,18,0,slope_mismatch
B,44,7547,two_row,0.04699774700646997,1.7194496920329632,-0.10163846448845762,0.16167660598972855,0.030019070750635465,25,0,slope_mismatch
B,44,7548,two_row,0.030582365390299515,1.7159011717106305,-0.08178719653429019,0.14170135991767052,0.029957081691690167,21,0,slope_mismatch
B,44,7549,two_row,0.04764446863990329,1.570507775835217,-0.08741924479511182,0.14225404185779522,0.027417398531341702,22,0,slope_mismatch
B,44,7550,two_row,0.0439820508698609,1.5775203014764714,-0.09568021169588176,0.15075997691144674,0.027539882607782493,18,0,slope_mismatch
B,44,7551,two_row,0.054225521637985996,1.2421499372455234,-0.09535943944629567,0.1387254461606379,0.02168300335717111,23,0,slope_mismatch
B,44,7552,two_row,0.05486213652966154,2.3191693621838247,-0.08458983138827472,0.1655883547493915,0.04049926168055838,22,0,slope_mismatch
B,44,7553,two_row,0.0972265543015266,1.8369441560937363,-0.0935208367886276,0.15766426315527524,0.032071713183323816,21,1,slope_mismatch
B,44,7554,two_row,0.08831973096599999,2.153327802684741,-0.07310510041437376,0.14830582972744952,0.03760036465653788,19,0,slope_mismatch
B,44,7555,two_row,0.06398838220356451,2.033433400296432,-0.07557428128704304,0.14658431321011775,0.03550501596153736,25,0,slope_mismatch
B,44,7556,two_row,0.06038266710766932,2.2943805699575788,-0.0781018906092677,0.15823371777494952,0.04006591358284091,19,0,slope_mismatch
B,44,7557,two_row,0.07520007562385844,2.1017223469426316,-0.07911873230470451,0.15251560523560032,0.0366984364654479,21,0,slope_mismatch
B,44,7558,two_row,0.11025882159844258,1.6746237376509165,-0.09360430459519083,0.15207635152930052,0.029236023467054846,21,0,slope_mismatch
B,44,7559,two_row,0.07538339563025076,2.3201141761173725,-0.07427093309633115,0.15530249080127725,0.04051577885247305,24,0,slope_mismatch
B,44,7560,two_row,0.13139954859418929,1.347105670957879,-0.12130402585791998,0.16833555098171676,0.02351576256189839,18,0,slope_mismatch
B,44,7561,two_row,0.06026837262985624,2.5291170560717378,-0.07788910012019509,0.16622932311065391,0.04417011149522941,21,0,slope_mismatch
B,44,7562,two_row,0.07206149058950007,2.5208137571231766,-0.07853443786921417,0.16658425742858154,0.04402490977968369,19,0,slope_mismatch
B,44,7563,two_row,0.06296822502404914,2.765117699308032,-0.07616853969583647,0.17276436017096392,0.048297910237563725,22,0,slope_mismatch
B,44,7564,two_row,0.04799048372076131,2.7956647390931786,-0.056868478705838374,0.15453310697451866,0.048832314134340145,18,0,slope_mismatch
B,44,7565,two_row,0.09672220274995813,1.919492976504795,-0.09119123802816384,0.15821926099292385,0.03351401148238001,23,0,slope_mismatch
B,44,7566,two_row,0.13980170120767987,1.277891989992554,-0.09828518569709992,0.1428994290389334,0.022307121670916745,26,0,slope_mismatch
B,44,7567,two_row,0.13606373557878387,1.4494266955058195,-0.09881739728036328,0.14942272893727887,0.025302665828457797,22,0,slope_mismatch
B,44,7568,two_row,0.12143096996077463,1.6434364682981246,-0.09642845496816553,0.15381094755317362,0.028691246292504045,16,0,slope_mismatch
B,44,7569,two_row,0.12132183630437265,1.4954141149736193,-0.09900721474415124,0.151218870866662,0.02610582806125538,20,0,slope_mismatch
B,44,7570,two_row,0.14691704530664212,1.1540061623652347,-0.10865785131897808,0.14894571354465008,0.020143931112836,21,0,slope_mismatch
B,44,7571,two_row,0.15494801014715465,1.3424888405742619,-0.10655628822669674,0.1534265667544685,0.02343513926388588,22,0,slope_mismatch
B,44,7572,two_row,0.08971697930031464,2.239741116336005,-0.07127071711775726,0.1494922782498801,0.03911078056606142,15,0,slope_mismatch
B,44,7573,two_row,0.08277227176396029,2.9173465999673804,-0.05228601124737315,0.15420871429948538,0.05096135152605612,23,0,slope_mismatch
B,44,7574,two_row,0.1433090333713537,1.6805835332328722,-0.09014909858555488,0.1488293600827535,0.029340130748599307,21,0,slope_mismatch
B,44,7575,two_row,0.16943276304789645,1.047973751732339,-0.1071116421607932,0.14369690695141868,0.018292632395312737,18,0,slope_mismatch
B,44,7576,two_row,0.20029501281218015,0.9324633983812899,-0.1261168036235089,0.1586687905057384,0.016275993441114744,24,0,slope_mismatch
B,44,7577,two_row,0.24065571121939588,-0.11424372089788815,-0.12448077841193023,0.12049291496821338,-0.0019939317218584246,24,0,slope_mismatch
B,44,7578,two_row,0.20183423847111742,1.1143062000955692,-0.10500414263590521,0.14390567155751294,0.019450764460803863,20,0,slope_mismatch
B,44,7579,two_row,0.1818789300501235,1.4759226248902881,-0.10425074731149342,0.15578156440849994,0.02576540854850326,23,0,slope_mismatch
B,44,7580,two_row,0.23336502153504718,0.09171853617044966,-0.1245084657713632,0.12771004938864944,0.001600791808643122,22,0,slope_mismatch
B,44,7581,two_row,0.100234245707851,3.487391978545298,-0.06319076799812422,0.18507426489796677,0.06094174844992128,22,0,slope_mismatch
B,44,7582,two_row,0.1969010722518506,0.7146743107319347,-0.10752816076378745,0.13247629424236929,0.012474066739290919,20,0,slope_mismatch
B,44,7583,two_row,0.2609135587132168,-0.1453641790466277,-0.14306076049521962,0.13798658253042634,-0.002537088982396643,23,0,slope_mismatch
B,44,7584,two_row,0.2077495247793817,0.7333580879218514,-0.11819165905172267,0.14379208354590475,0.01280021224709104,21,0,slope_mismatch
B,44,7585,two_row,0.15091091489633662,1.4642579084475686,-0.07714914740453574,0.12827252091073643,0.025561686753100346,28,0,slope_mismatch
B,44,7586,two_row,0.14438656652637616,1.7732407156266488,-0.06843366404759677,0.13035121205149913,0.030958774001951184,26,0,
B,44,7587,two_row,0.15670631553750614,2.3451659948593653,-0.057127530007811,0.13903501219982017,0.04095374109600459,23,0,
B,44,7588,two_row,0.15564739853427745,2.172985826356261,-0.06925058670254014,0.1451384895156412,0.03794395140655053,20,0,slope_mismatch
B,44,7589,two_row,0.1350219237518815,2.3211310663736144,-0.05761184039609603,0.13867895256078067,0.04053355608234232,23,0,
B,44,7590,two_row,0.15489655617318587,2.5539621355306226,-0.06701474512387709,0.15622393370850143,0.04460459429231217,26,0,slope_mismatch
B,44,7591,two_row,0.1245008589094429,1.6645654900946179,-0.09621787305882501,0.1543385226189486,0.02906032478006179,21,0,slope_mismatch
B,44,7592,two_row,0.14808375749942804,0.9352175213645483,-0.10831174271071105,0.14095989216383828,0.016324074726563616,20,0,slope_mismatch
B,44,7593,two_row,0.12824306418398412,2.494050890327061,-0.050186231195013746,0.1373000589881962,0.04355691389659122,19,0,
B,44,7594,two_row,0.14620752834089412,1.3463752512968967,-0.09271242067833953,0.13971843525445873,0.023503007288059603,22,0,slope_mismatch
B,44,7595,two_row,0.10710109219194802,2.4564949250527603,-0.052101271904626975,0.1379016993708106,0.04290021373309181,21,0,
B,44,7596,two_row,0.07057752168505677,2.954718845050489,-0.04431143901082032,0.14754211113827595,0.05161533606372781,27,0,
B,44,7597,two_row,0.1299637340036104,1.8863727341163592,-0.09146332080448388,0.1573339529698953,0.03293531608270571,24,1,slope_mismatch
B,44,7598,two_row,0.11882190247876095,1.1691194660582123,-0.10830439013345623,0.14912002306598643,0.020407816466265098,25,0,slope_mismatch
B,44,7599,two_row,0.1407337708746937,1.572588406266023,-0.09687021348386074,0.1517776929172529,0.027453739716696082,22,0,slope_mismatch
B,44,7600,two_row,0.1384941586341899,1.172939824377709,-0.11134935708081196,0.152298401397471,0.020474522158329518,25,1,slope_mismatch
B,44,7601,two_row,0.11585115341058971,1.9053499866192976,-0.09957895860881077,0.16611274767316755,0.03326689453217839,22,0,slope_mismatch
B,44,7602,two_row,0.14053208019221314,1.2604965183810222,-0.09459445836774674,0.13860118714066932,0.02200336438646129,23,0,slope_mismatch
B,44,7603,two_row,0.10755913058001654,1.8719075947755734,-0.07596375421931231,0.14132891424670238,0.032682580013695034,26,0,slope_mismatch
B,44,7604,two_row,0.045787582067590704,2.831417354054179,-0.06367962886129239,0.16259527308557442,0.04945782211214102,16,0,slope_mismatch
B,44,7605,two_row,0.031050148480599615,3.147550974161366,-0.040631849996064846,0.15061276397876033,0.05499045699134775,22,0,
B,44,7606,two_row,0.036579041116023225,3.082289940324295,-0.04977721206596113,0.1574733396619178,0.05384806379797833,23,0,slope_mismatch
B,44,7607,two_row,0.03815769805003855,2.7585235759074154,-0.06416411487286215,0.16052922136590558,0.048182553246521716,28,0,slope_mismatch
B,44,7608,two_row,0.08810266431099578,1.972737857066796,-0.04169950256625857,0.11058826852547214,0.03444438297960679,25,0,
B,44,7609,two_row,0.08143559529365563,1.7627156186148847,-0.06342704281769554,0.12497684558661436,0.03077490138445941,28,1,
B,44,7610,two_row,0.04510113811733363,3.5836597073958014,-0.047355063885366894,0.17261176711357454,0.06262835161410382,22,1,slope_mismatch
B,44,7611,two_row,0.10082794331369538,1.370049953876724,-0.06836869144942577,0.11620157361948737,0.0239164410850308,30,1,
B,44,7612,two_row,0.11936830131400195,1.4810251932009066,-0.07130457039748907,0.12301361938017952,0.025854524491345225,18,0,
B,44,7613,two_row,0.07902454097085126,2.4700172580766844,-0.05461364889605965,0.14088696834278344,0.04313665972336189,18,0,
B,44,7614,two_row,0.10825779833326121,1.2398919736962268,-0.07717254411864938,0.12045969604728722,0.02164357596431892,24,0,
B,44,7615,two_row,0.071349329989006,2.342289550505442,-0.043913572830993494,0.12572047997698707,0.04090345357299679,25,0,
B,44,7616,two_row,0.07344836423399642,1.0802837387640098,-0.06536702349123912,0.10308050874493914,0.018856742626850012,24,0,
B,44,7617,two_row,0.08898607457680502,1.4163510727948252,-0.08061251219662542,0.13006256438694255,0.024725026095158566,22,0,slope_mismatch
B,44,7618,two_row,0.09315692513243606,0.46929753957954756,-0.08022194759547335,0.09660388842077337,0.00819097041265001,27,1,
B,44,7619,two_row,0.07306702005097004,1.5509800244104643,-0.0635589258988995,0.11771156979029673,0.027076321945698617,26,1,
B,44,7620,two_row,0.09395807320119953,0.42744488255075025,-0.08573497484934184,0.10065589280776605,0.0074604589792121034,25,0,
B,44,7621,two_row,0.0905808612503643,0.8071993398498719,-0.07250008032442902,0.10067851703327735,0.014089218354424164,26,0,
B,44,7622,two_row,0.1218293758489713,0.19109447278172081,-0.09314322090064471,0.0998137010990419,0.003335240099198597,25,0,
B,44,7623,two_row,0.05667280531414981,1.1753430706330703,-0.05938501340801327,0.10041798208340708,0.020516484337696903,25,0,
B,44,7624,two_row,0.08923381753455145,0.5846604194180474,-0.08090981817807733,0.10131902521402188,0.010204603517972276,21,0,
B,44,7625,two_row,0.06506640811403358,0.9331978002188022,-0.07234373042487306,0.10492135956368558,0.016288814569406257,25,1,
B,44,7626,two_row,0.08582850977222428,0.558336051200614,-0.08867394833714586,0.10816417013123673,0.00974511089704544,25,0,
B,44,7627,two_row,0.0857269696309153,0.476289084941438,-0.08790733559245137,0.10453334400951211,0.008313004208530372,25,0,
B,44,7628,two_row,0.11888633022571121,0.3679908746827007,-0.08110409506180716,0.09394957645066099,0.006422740694426915,23,0,
B,44,7629,two_row,0.12326513761393021,0.3809241211969143,-0.07601142284374415,0.08930837898735965,0.006648478071807747,25,0,
B,44,7630,two_row,0.09911252717156199,0.1470933951092045,-0.10528187298939028,0.11041641237489758,0.00256726969275365,23,0,slope_mismatch
B,44,7631,two_row,0.12229345238004358,-0.00774077534695845,-0.09486260944903468,0.09459240541446745,-0.00013510201728361704,29,1,
B,44,7632,two_row,0.10899431000115845,0.4437620891605606,-0.10028997602679025,0.11578050487280545,0.007745264423007596,23,0,slope_mismatch
B,44,7633,two_row,0.1015219382950297,0.7877620808518468,-0.0757209673377871,0.10322078424597884,0.01374990845409587,20,0,
B,44,7634,two_row,0.1199221010598327,0.4321546144934338,-0.07364253430373935,0.08872786217221648,0.0075426639342385665,22,0,
B,44,7635,two_row,0.11187958584860952,0.4492779500427617,-0.07668154048418047,0.09236462089161401,0.007841540203716774,24,0,
B,44,7636,two_row,0.11630550217224389,0.058506742684507715,-0.09752242521884878,0.09956469651760956,0.0010211356493803891,19,0,
B,44,7637,two_row,0.1655452023088101,-0.6574199028766995,-0.11021616167749507,0.08726687078521744,-0.011474645446138812,18,0,
B,44,7638,two_row,0.14470181991880704,-1.1424236542950803,-0.12461233264598413,0.08472893864007505,-0.01994169700295454,21,0,slope_mismatch
B,44,7639,two_row,0.1408039248332148,0.12693840540660695,-0.08773835998952151,0.09216935348238779,0.002215496746433142,20,1,
B,44,7640,two_row,0.1303985077844847,0.018836389040026894,-0.08987552593754192,0.0905330399771003,0.00032875701977919114,26,1,
B,44,7641,two_row,0.15510072774576122,-0.8885299444817772,-0.08837388418375001,0.057355851556863395,-0.01550901631344331,18,0,
B,44,7642,two_row,0.08599980222650327,0.5538698541031,-0.05655964838390357,0.07589395580197181,0.009667153709034117,23,0,
B,44,7643,two_row,0.1529728787262732,-0.7370669062304215,-0.08703299313229346,0.06130308513717128,-0.012864953997561088,24,0,
B,44,7644,two_row,0.16275158005044055,-1.04206345714892,-0.10398478758992839,0.06760589964602952,-0.018189443971949437,18,0,
B,44,7645,two_row,0.09539086149844167,0.20726909735159943,-0.07536167798535112,0.08259676591890676,0.0036175439667778184,24,1,
B,44,7646,two_row,0.17111111479502378,-0.5750019443403471,-0.10497703193075837,0.08490500380781411,-0.010036014061472129,21,0,
B,44,7647,two_row,0.08174890253898448,0.6457557444056347,-0.06644256352768663,0.08898464581678323,0.0112710411445483,20,0,
B,44,7648,two_row,0.20617078227835323,-1.4205716582185806,-0.1261700991836115,0.07657263043603614,-0.024798734373787677,21,0,slope_mismatch
B,44,7649,two_row,0.07381124135351369,0.3186662807060302,-0.06868332310319882,0.07980698942766673,0.005561833162233958,21,0,
B,44,7650,two_row,0.06909276708606982,1.3987960592860114,-0.04774280917649818,0.09657970580839571,0.024418448315948766,23,0,
B,44,7651,two_row,0.12392266791110351,-0.7647547960764058,-0.09957494705576228,0.07287838333343839,-0.013348281861161944,19,0,
B,44,7652,two_row,0.05729724229355998,0.9230839087547619,-0.04143074146896715,0.07365523653612688,0.016112247533579864,20,0,
B,44,7653,two_row,0.05827346254101501,-0.13325981652447724,-0.06673210880042901,0.06208045529488473,-0.002325826752772143,22,0,
B,44,7654,two_row,0.09133934976776031,0.2713945773571611,-0.07585369521494294,0.08532722396019261,0.004736764372624838,24,0,
B,44,7655,two_row,0.0631295865598579,1.1353475555716401,-0.0471561551006877,0.08679244904628697,0.019818146972799634,18,0,
B,44,7656,two_row,0.06266291468216173,0.5333889263214746,-0.06373515021252887,0.08235447401158491,0.009309661899528018,16,0,
B,44,7657,two_row,0.1125811702248995,-0.371100409608776,-0.09901646075132985,0.0860624316016188,-0.0064770145748555205,15,0,
B,44,7658,two_row,0.09157185546359203,0.32958163310436284,-0.08075315123846528,0.09225784743440288,0.005752348097968797,17,0,
B,44,7659,single_row,,,,,,11,0,
B,44,7660,two_row,0.02207254663547964,1.0408138263462294,-0.07745980658554473,0.11379505977081775,0.01816762659263651,21,0,
B,44,7661,single_row,,,,,,16,1,
B,44,7662,two_row,0.05474497826803387,0.3233940355017887,-0.11922287647792654,0.13051157775836414,0.005644350640218801,15,0,slope_mismatch
B,44,7663,two_row,0.03713920046043706,0.7905924527919189,-0.09142492206002979,0.119023556333108,0.013799317136539105,20,0,slope_mismatch
B,44,7664,two_row,0.03198494290118564,1.0395548550842992,-0.08397509393697514,0.1202663862473116,0.018145646155168234,16,0,slope_mismatch
B,44,7665,two_row,0.03920302272929871,-0.02350713591848687,-0.1084238010968805,0.10760324721185717,-0.000410276942511667,15,0,slope_mismatch
B,44,7666,two_row,0.028296980861892362,0.5882368180743349,-0.08238009272013914,0.10291415269967176,0.010267029989766308,17,0,
B,44,7667,two_row,0.09971179174687805,-0.8420338608566199,-0.13190346784381185,0.10250882502305171,-0.01469732141038007,17,0,slope_mismatch
B,44,7668,two_row,0.025652673913004242,1.4920111015048578,-0.07021205028827912,0.12230483806049026,0.026046393886105572,15,0,
B,44,7669,two_row,0.08416544265436143,-0.5226169139284664,-0.0885946517818545,0.07035137408476388,-0.009121638848545305,15,0,
B,44,7670,two_row,0.003463415147446247,1.0306299356859876,-0.06220745356737841,0.09818710571955772,0.017989826076089652,14,0,
B,44,7671,two_row,0.06118112987423896,-0.10596152987905753,-0.082556036223509,0.07885727685299915,-0.0018493796852549274,15,0,
B,44,7672,two_row,-0.021813033213905486,2.121432228890746,-0.08471995533183949,0.15880576824533144,0.037042906456745975,16,0,slope_mismatch
B,44,7673,two_row,-0.032898339355861284,3.33704706730337,-0.0608934918868987,0.17751030084406258,0.05830840447858194,14,0,slope_mismatch
B,44,7674,two_row,-0.043252566165423056,2.2189700733418816,-0.09278117108510586,0.17027658723329167,0.038747708074092904,14,0,slope_mismatch
B,44,7675,two_row,0.05826886460043157,0.30597840594950293,-0.08693720605881797,0.09761796884201455,0.005340381391598294,15,0,
B,44,7676,two_row,0.11098390512513323,-1.3293126543808915,-0.09332349104564008,0.046913398309060966,-0.02320504636828956,15,0,
B,44,7677,two_row,0.07427361014327771,-0.17424657099265703,-0.07977045894091982,0.07368808744119239,-0.0030411857498637146,14,0,
B,44,7678,two_row,0.10069002186492548,-0.25485279737850125,-0.08584542857165381,0.0769493290577935,-0.004448049756930153,12,0,
B,44,7679,two_row,0.079461745048782,-0.2547801611817327,-0.0646597395581371,0.05576617557600685,-0.004446781991065126,13,0,
B,44,7680,two_row,0.0972204424338271,-2.457536159277888,-0.0721942994786808,-0.013642540839002466,-0.04291842015884163,10,0,
B,44,7681,two_row,0.08821815819817175,-1.5675093902513788,-0.07892261774182528,0.024192562607235606,-0.027365027567294836,14,0,
B,44,7682,two_row,0.08976120064641463,-1.0828373313534356,-0.05410202569126226,0.016299371470569823,-0.01890132711034622,14,0,
B,44,7683,two_row,0.09579746574372183,-1.8342929897340725,-0.081815413021061,0.017764624870408047,-0.03202539407532648,16,0,
B,44,7684,single_row,,,,,,10,0,
B,44,7685,two_row,0.052938644732650586,1.3719534472858934,-0.07243165364961869,0.12033101833306144,0.023949682341721373,14,0,
B,44,7686,two_row,0.1095112197669107,-0.6965373167415343,-0.09437346405848707,0.0700585271357885,-0.012157468461349283,13,0,
B,44,7687,two_row,0.07999633298778869,-0.17375191118190503,-0.11629978027996174,0.11023467582422936,-0.003032552227866192,13,1,slope_mismatch
B,44,7688,two_row,0.10626570782992484,-1.2619580075687464,-0.17375107969083636,0.12969331059353845,-0.022028884548648958,13,0,slope_mismatch
B,44,7689,two_row,0.10139596154948238,0.11409409539647392,-0.13907883944039445,0.14306147994808416,0.0019913202538448527,16,0,slope_mismatch
B,44,7690,two_row,0.04813099625518191,1.4773202679437518,-0.12074720403256173,0.17232684049388286,0.025789818230660566,17,0,slope_mismatch
B,44,7691,two_row,-0.02324802069608678,2.843781602116068,-0.11771191174866766,0.2170602099847462,0.049674149118039274,13,0,slope_mismatch
B,44,7692,two_row,-0.0027644310286516482,3.238960047152718,-0.11372966937687522,0.2269112942131106,0.05659081241811769,16,0,slope_mismatch
B,44,7693,two_row,-0.06908841468895877,5.53721319566058,-0.11699742187321129,0.31088662967698943,0.09694460390188908,17,0,steep_slope|slope_mismatch
B,44,7694,single_row,,,,,,12,0,
B,44,7695,single_row,,,,,,15,0,
B,44,7696,single_row,,,,,,16,0,
B,44,7697,two_row,0.06939720894973544,0.08281289614545925,-0.17638454347755503,0.1792752608922157,0.0014453587073303409,19,0,slope_mismatch
B,44,7698,two_row,-0.028068579873451238,2.688242354994903,-0.08532988223945957,0.17923615998104786,0.046953138870794144,15,0,slope_mismatch
B,44,7699,two_row,-0.03626264545851654,3.3770309415520505,-0.08774957280887978,0.20576688468761575,0.059008655939367986,16,0,slope_mismatch
B,44,7700,two_row,0.02236605140365433,2.1841669797614545,-0.09754953755949118,0.17382830107987565,0.038139381760192236,16,0,slope_mismatch
B,44,7701,single_row,,,,,,10,0,
B,44,7702,two_row,0.028335605377424744,1.126144434285505,-0.13130124468579255,0.1706161639422182,0.01965745962821283,13,0,slope_mismatch
B,44,7703,none,,,,,,8,0,
B,44,7704,two_row,0.07364895840628971,0.9017257696005795,-0.16080185589845336,0.1922806221638824,0.015739383132714516,11,0,slope_mismatch
B,44,7705,single_row,,,,,,7,0,
B,44,7706,single_row,,,,,,6,0,
B,44,7707,single_row,,,,,,8,0,
B,44,7708,none,,,,,,9,0,
B,44,7709,none,,,,,,9,0,
B,44,7710,none,,,,,,8,0,
B,44,7711,none,,,,,,7,0,
B,44,7712,none,,,,,,7,0,
B,44,7713,none,,,,,,6,0,
B,44,7714,none,,,,,,9,0,
B,44,7715,none,,,,,,7,0,
B,44,7716,none,,,,,,10,0,
B,44,7717,none,,,,,,9,0,
B,44,7718,none,,,,,,11,0,
B,44,7719,none,,,,,,12,0,
B,44,7720,none,,,,,,10,0,
B,44,7721,none,,,,,,9,0,
B,44,7722,none,,,,,,6,0,
B,44,7723,single_row,,,,,,6,0,
B,44,7724,none,,,,,,5,0,
B,44,7725,none,,,,,,3,0,
B,44,7726,single_row,,,,,,7,0,
B,44,7727,none,,,,,,5,0,
B,44,7728,none,,,,,,6,0,
B,44,7729,none,,,,,,7,0,
B,44,7730,none,,,,,,5,0,
B,44,7731,none,,,,,,9,0,
B,44,7732,none,,,,,,7,0,
B,44,7733,none,,,,,,5,0,
B,44,7734,none,,,,,,8,0,
B,44,7735,none,,,,,,5,0,
B,44,7736,none,,,,,,6,0,
B,44,7737,none,,,,,,9,0,
B,44,7738,none,,,,,,8,0,
B,44,7739,none,,,,,,7,0,
B,44,7740,none,,,,,,6,0,
B,44,7741,none,,,,,,7,0,
B,44,7742,none,,,,,,4,0,
B,44,7743,none,,,,,,7,0,
B,44,7744,none,,,,,,4,0,
B,44,7745,none,,,,,,4,0,
B,44,7746,none,,,,,,6,0,
B,44,7747,none,,,,,,7,0,
B,44,7748,none,,,,,,8,0,
B,44,7749,none,,,,,,5,0,
B,44,7750,none,,,,,,4,0,
B,44,7751,none,,,,,,5,0,
B,44,7752,none,,,,,,1,0,
B,44,7753,none,,,,,,4,0,
B,44,7754,none,,,,,,3,0,
B,44,7755,none,,,,,,5,0,
B,44,7756,none,,,,,,7,0,
B,44,7757,none,,,,,,7,0,
B,44,7758,none,,,,,,5,0,
B,44,8401,two_row,-0.08876540294063162,-1.804329164626644,-0.15298720048990475,0.08998340244648884,-0.031501899021707955,12,0,slope_mismatch
B,44,8402,two_row,-0.06598465058625502,-1.3981493416313806,-0.1303244369868948,0.0815101285139881,-0.02440715423645335,20,0,slope_mismatch
B,44,8403,two_row,-0.09006585872341555,-1.3429345370258847,-0.1442891123384459,0.09740326752234467,-0.02344292240805062,16,0,slope_mismatch
B,44,8404,two_row,-0.09009754200625864,-0.9161723502311965,-0.12986255673368688,0.0978793827359267,-0.015991586998880092,20,0,slope_mismatch
B,44,8405,two_row,-0.10630527416907554,-1.9882196037739013,-0.1454981466812935,0.0760683196085553,-0.034714913536369095,19,0,slope_mismatch
B,44,8406,single_row,,,,,,18,0,
B,44,8407,single_row,,,,,,18,0,
B,44,8408,two_row,-0.059938583567096804,-1.3470650756270073,-0.13963733737088202,0.09260723007504382,-0.0235150536479191,16,0,slope_mismatch
B,44,8409,two_row,-0.24689781593988902,0.07032375250751305,-0.0729131723939693,0.07536793567386785,0.0012273816399492737,16,0,
B,44,8410,two_row,-0.2931648873840401,1.430100296631566,-0.07170197911407895,0.1216322660133471,0.024965143449634075,18,0,
B,44,8411,two_row,-0.058998244174736814,-1.5009948165315634,-0.10216846473782044,0.04976187212432259,-0.026203296306748926,16,0,
B,44,8412,single_row,,,,,,19,0,
B,44,8413,two_row,0.11332696937797809,-4.333515938578055,-0.10183598169900036,-0.04972136683645164,-0.075778674267726,20,0,
B,44,8414,single_row,,,,,,16,0,
B,44,8415,single_row,,,,,,17,0,
B,44,8416,two_row,0.09566342906275033,-3.528484482685541,-0.0992444588913727,-0.02407882738472703,-0.061661643138049865,18,0,
B,44,8417,single_row,,,,,,15,0,
B,44,8418,single_row,,,,,,19,0,
B,44,8419,two_row,-0.02892768604788687,-1.728449451847878,-0.07985368597219845,0.019501109009006066,-0.030176288481596196,19,0,
B,44,8420,none,,,,,,22,0,
B,44,8421,single_row,,,,,,22,0,
B,44,8422,single_row,,,,,,22,0,
B,44,8423,two_row,0.016033782551993225,-2.4844974171913785,-0.11921604356082058,0.032436325144822906,-0.043389859207998836,19,0,
B,44,8424,two_row,0.028523770125950754,-2.8324389742159015,-0.12387087798995748,0.024919485232907414,-0.04947569637852503,20,0,
B,44,8425,two_row,-0.03010442261079288,-1.9670197423473528,-0.10603356249101763,0.03734463251161278,-0.03434446498970242,17,0,
B,44,8426,two_row,-0.03779926660461447,-1.5669532016481014,-0.08419096955518574,0.0294803435987685,-0.027355312978208618,22,0,
B,44,8427,two_row,-0.019975541122884855,-1.846807080672962,-0.07069158589366306,0.006203522479700525,-0.03224403170698127,15,0,
B,44,8428,single_row,,,,,,20,0,
B,44,8429,two_row,-0.03518074582447389,-1.2147883939227588,-0.06378915111083086,0.02137868165550545,-0.021205234727662704,22,0,
B,44,8430,two_row,-0.010463225672030674,-1.9437973330108074,-0.08746037381844061,0.019583003747511242,-0.03393868503546468,15,0,
B,44,8431,two_row,-0.1149335935985008,0.024068602698809744,-0.05851532868114192,0.059355481457458115,0.0004200763881580978,23,0,
B,44,8432,two_row,-0.05693206304454579,-1.0876097541732022,-0.08506307793530307,0.04709377495324506,-0.018984651491029007,17,0,
B,44,8433,two_row,-0.013202822694962035,-2.03462919926915,-0.09538153948809264,0.024329713656222718,-0.03552591291593496,20,0,
B,44,8434,two_row,-0.03559793116731086,-1.9488565917285214,-0.08004308616030817,0.011988910698789578,-0.0340270877307593,18,0,
B,44,8435,two_row,-0.03003917835549219,-1.128961747257595,-0.07155447647323528,0.0321411763455986,-0.01970665006381834,15,0,
B,44,8436,two_row,0.001206870951388328,-0.17471231808391963,-0.08054001496756702,0.07444138567662524,-0.0030493146454708894,21,0,
B,44,8437,two_row,-0.023674853097847892,0.5555347052999986,-0.053841240874168445,0.07323366800946504,0.009696213567648299,16,0,
B,44,8438,two_row,0.037938785791596374,0.26352609001588884,-0.004939327226970889,0.01413818796407884,0.004599430368553975,10,0,
