seed,frame,cls,uc,v
43,9277,0,185.5,533.0
43,9278,0,228.8,477.8
43,9278,1,438.2,589.0
43,9278,0,124.4,638.0
43,9278,1,365.0,437.5
43,9278,1,248.2,448.0
43,9278,1,249.5,449.0
43,9278,1,554.0,638.5
43,9278,0,209.0,468.0
43,9279,0,231.0,479.5
43,9279,1,367.5,445.0
43,9279,1,443.0,595.0
43,9279,1,251.4,447.8
43,9279,0,124.8,618.0
43,9279,0,5.6,640.0
43,9279,0,211.6,464.0
43,9279,0,469.0,583.0
43,9279,0,185.0,535.0
43,9280,0,230.5,480.5
43,9280,1,368.0,444.0
43,9280,1,250.8,449.5
43,9280,0,122.5,591.5
43,9280,1,570.0,639.5
43,9280,1,157.1,622.0
43,9280,0,210.5,463.5
43,9281,0,231.8,481.0
43,9281,1,369.5,446.5
43,9281,1,606.0,448.5
43,9281,1,156.8,621.5
43,9281,0,121.5,595.0
43,9281,1,252.8,454.5
43,9281,1,581.0,640.0
43,9281,1,251.5,454.0
43,9281,0,592.0,481.0
43,9281,0,211.5,464.0
43,9282,1,458.8,610.0
43,9282,1,258.8,447.5
43,9282,1,377.0,446.0
43,9282,1,596.0,640.0
43,9282,0,238.0,481.0
43,9282,1,456.5,417.0
43,9283,1,463.0,612.0
43,9283,1,260.5,452.0
43,9283,1,379.0,447.5
43,9283,0,238.9,480.8
43,9283,1,609.0,640.0
43,9283,0,612.5,509.8
43,9284,1,465.0,614.0
43,9284,1,260.5,448.0
43,9284,1,379.8,446.5
43,9284,0,238.2,480.0
43,9284,1,619.0,639.0
43,9285,1,383.5,445.0
43,9285,1,472.5,620.5
43,9285,1,262.5,449.0
43,9286,1,384.0,442.5
43,9286,1,475.5,623.0
43,9286,1,262.2,450.0
43,9286,1,157.6,640.0
43,9286,0,240.5,483.5
43,9287,1,385.0,441.5
43,9287,1,153.2,640.0
43,9287,1,476.5,624.0
43,9287,0,184.2,535.0
43,9287,1,262.0,447.0
43,9287,0,239.6,479.5
43,9287,0,104.7,633.0
43,9287,0,509.0,613.0
43,9287,1,262.5,445.8
43,9287,0,217.8,463.5
43,9287,1,510.0,453.0
43,9288,1,148.0,639.5
43,9288,1,384.0,441.0
43,9288,1,260.5,441.5
43,9288,1,480.5,410.5
43,9288,0,237.8,478.5
43,9288,0,96.1,632.0
43,9288,0,182.5,545.5
43,9288,1,515.9,598.0
43,9289,1,487.5,632.0
43,9289,1,389.0,442.5
43,9289,1,264.5,443.2
43,9289,1,150.5,640.0
43,9289,0,183.9,528.5
43,9289,0,99.1,619.0
43,9289,1,486.5,412.5
43,9289,1,19.6,473.0
43,9290,1,146.2,640.0
43,9290,1,490.0,639.5
43,9290,1,261.8,447.0
43,9290,1,387.5,442.2
43,9290,1,487.0,412.8
43,9290,0,238.8,481.0
43,9291,1,490.0,640.0
43,9291,1,386.8,444.0
43,9291,0,236.8,482.0
43,9291,1,261.0,445.0
43,9291,0,83.9,604.5
43,9291,1,141.8,640.0
43,9291,1,488.2,413.0
43,9292,1,494.2,639.0
43,9292,1,139.8,640.0
43,9292,1,389.0,440.0
43,9292,0,237.5,480.0
43,9292,0,82.5,629.5
43,9292,1,261.5,444.5
43,9292,1,493.8,409.0
43,9292,1,262.8,440.0
43,9293,1,496.5,640.0
43,9293,1,136.8,640.0
43,9293,1,261.0,443.5
43,9293,0,236.4,482.0
43,9293,1,388.0,440.5
43,9293,0,75.9,627.0
43,9293,0,175.2,547.5
43,9293,0,458.5,479.0
43,9293,1,259.9,446.8
43,9294,1,499.5,640.0
43,9294,1,133.0,640.0
43,9294,1,261.0,444.0
43,9294,1,388.8,441.0
43,9294,0,235.8,482.5
43,9294,0,461.5,475.5
43,9294,1,498.0,411.5
43,9294,0,69.1,640.0
43,9294,1,4.6,449.0
43,9294,0,172.0,545.0
43,9295,1,502.0,640.0
43,9295,1,259.8,444.8
43,9295,0,233.8,484.0
43,9295,1,388.8,441.8
43,9295,0,168.8,552.5
43,9295,1,2.6,449.5
43,9296,0,232.2,488.5
43,9296,1,123.4,640.0
43,9296,0,51.0,639.5
43,9296,1,389.0,445.0
43,9296,1,258.4,447.0
43,9296,0,165.8,554.0
43,9296,0,206.5,479.8
43,9296,1,509.8,640.0
43,9297,0,232.5,487.5
43,9297,1,390.5,449.0
43,9297,1,259.2,448.5
43,9297,1,120.9,640.0
43,9297,0,206.2,491.0
43,9297,1,514.5,425.5
43,9297,0,165.4,563.0
43,9298,1,518.0,639.5
43,9298,0,233.1,491.0
43,9298,1,391.5,448.5
43,9298,0,36.9,640.0
43,9298,1,260.5,449.0
43,9298,1,118.4,639.5
43,9298,0,163.5,590.0
43,9298,1,521.0,433.0
43,9298,0,206.0,508.0
43,9299,1,515.0,640.0
43,9299,0,228.5,493.8
43,9299,1,110.2,640.0
43,9299,0,155.8,563.0
43,9299,1,388.0,448.5
43,9299,0,20.2,639.5
43,9299,1,255.8,449.8
43,9299,0,200.8,483.5
43,9299,1,515.9,429.5
43,9300,1,108.3,640.0
43,9300,1,522.0,640.0
43,9300,1,391.5,447.0
43,9300,0,15.0,640.0
43,9300,1,258.8,445.0
43,9300,0,230.5,490.0
43,9300,0,477.5,493.5
43,9300,1,525.0,428.0
43,9300,0,155.6,585.0
43,9301,1,108.1,640.0
43,9301,0,232.5,490.5
43,9301,1,395.5,446.5
43,9301,1,260.5,449.0
43,9301,1,531.0,639.5
43,9301,1,587.5,624.0
43,9301,0,12.5,640.0
43,9302,1,100.4,639.5
43,9302,1,530.5,639.0
43,9302,1,390.8,449.0
43,9302,1,588.0,639.0
43,9302,0,228.0,492.2
43,9302,1,530.0,438.0
43,9302,1,33.9,608.5
43,9302,0,629.0,639.5
43,9302,1,256.5,447.5
43,9302,0,198.6,503.0
43,9303,1,391.0,451.0
43,9303,1,595.0,639.5
43,9303,1,93.7,640.0
43,9303,0,146.4,570.5
43,9303,0,225.9,495.5
43,9303,1,23.4,619.0
43,9303,1,255.8,450.0
43,9304,1,395.5,455.0
43,9304,1,258.4,453.0
43,9304,0,229.5,498.0
43,9304,0,148.5,582.0
43,9304,1,605.0,630.5
43,9305,1,391.2,456.0
43,9305,1,85.4,639.5
43,9305,0,140.2,594.0
43,9305,0,7.4,640.0
43,9305,1,255.0,450.5
43,9305,0,225.0,506.0
43,9305,1,541.0,439.5
43,9305,1,8.4,640.0
43,9306,1,80.6,639.5
43,9306,1,393.2,458.0
43,9306,1,255.4,456.5
43,9306,1,394.5,453.0
43,9306,0,224.1,508.0
43,9307,1,76.5,639.5
43,9307,1,395.8,462.5
43,9307,1,554.0,452.0
43,9307,1,550.0,212.5
43,9307,1,553.0,640.0
43,9307,1,256.0,459.5
43,9307,0,225.4,511.5
43,9307,1,76.1,474.8
43,9307,0,625.5,639.0
43,9307,0,407.0,448.5
43,9307,0,137.5,613.0
43,9308,1,70.5,640.0
43,9308,1,557.5,458.5
43,9308,1,395.0,464.5
43,9308,1,560.0,639.0
43,9308,1,553.5,216.9
43,9308,1,254.8,461.5
43,9308,0,190.6,532.5
43,9308,0,222.9,515.5
43,9309,1,60.9,640.0
43,9309,1,562.0,467.0
43,9309,1,393.0,472.8
43,9309,1,251.0,475.2
43,9309,0,219.8,521.0
43,9309,0,186.6,541.0
43,9309,1,60.2,492.5
43,9309,1,563.0,465.5
43,9309,0,405.5,456.8
43,9310,1,60.2,640.0
43,9310,1,397.5,474.0
43,9310,1,569.0,221.9
43,9310,1,571.0,472.2
43,9310,1,542.0,423.0
43,9310,1,60.4,494.8
43,9310,1,571.0,640.0
43,9310,1,255.5,463.5
43,9310,0,188.5,537.5
43,9311,1,570.0,223.5
43,9311,1,55.4,640.0
43,9311,0,220.2,527.0
43,9311,1,573.0,473.0
43,9311,1,396.5,476.2
43,9311,1,542.0,431.5
43,9311,1,253.0,478.0
43,9311,0,186.8,545.5
43,9311,0,461.5,528.5
43,9311,0,186.2,522.0
43,9311,1,252.0,481.0
43,9312,1,45.2,640.0
43,9312,1,579.0,476.8
43,9312,1,44.5,508.0
43,9312,1,251.0,482.0
43,9312,1,395.5,480.0
43,9312,0,218.1,532.5
43,9312,1,543.0,434.2
43,9313,1,42.8,640.0
43,9313,1,399.0,477.5
43,9313,0,219.2,532.0
43,9313,1,253.2,479.0
43,9313,1,587.0,486.0
43,9313,1,545.0,435.5
43,9313,1,41.5,508.8
43,9313,0,184.0,541.0
43,9313,0,411.0,468.0
43,9314,1,36.2,639.0
43,9314,1,590.0,222.6
43,9314,1,400.0,480.0
43,9314,0,219.1,534.0
43,9314,1,254.0,481.0
43,9314,1,549.0,440.5
43,9314,0,183.5,521.5
43,9314,0,412.5,470.0
43,9314,1,596.0,481.0
43,9314,1,35.8,511.5
43,9315,1,26.8,639.0
43,9315,1,399.8,479.0
43,9315,0,216.6,536.0
43,9315,1,251.1,483.2
43,9315,0,410.8,472.5
43,9315,0,179.5,540.0
43,9315,1,26.5,518.5
43,9315,1,596.0,216.9
43,9315,0,425.0,470.8
43,9316,1,18.5,639.5
43,9316,1,400.0,479.0
43,9316,1,251.2,483.5
43,9316,0,216.2,537.0
43,9316,0,412.2,469.5
43,9316,1,604.0,211.4
43,9316,0,634.0,460.8
43,9317,1,249.5,488.0
43,9317,1,400.0,479.0
43,9317,1,609.0,207.1
43,9317,1,10.2,639.0
43,9317,1,614.0,491.5
43,9318,1,398.5,480.5
43,9318,1,247.1,490.0
43,9318,1,613.0,208.0
43,9318,0,170.8,570.0
43,9318,1,3.4,639.0
43,9318,0,209.8,541.5
43,9318,1,615.5,540.0
43,9319,1,247.9,487.0
43,9319,1,400.0,480.0
43,9319,1,630.0,554.0
43,9319,1,629.0,204.0
43,9319,0,210.0,541.5
43,9319,0,412.5,468.5
43,9319,0,170.4,546.5
43,9320,1,249.1,489.2
43,9320,1,401.5,485.5
43,9320,1,635.0,400.5
43,9320,0,170.0,570.5
43,9320,0,210.5,545.0
43,9321,1,246.0,491.2
43,9321,1,400.2,484.5
43,9321,0,165.8,573.0
43,9321,1,555.0,429.0
43,9322,0,165.0,566.5
43,9322,1,246.5,490.0
43,9322,1,401.5,484.5
43,9323,1,248.4,492.5
43,9323,0,166.0,546.5
43,9323,0,74.0,640.0
43,9323,1,404.5,489.5
43,9323,0,208.5,552.0
43,9324,1,401.0,487.0
43,9324,1,242.5,495.5
43,9324,0,203.5,555.5
43,9324,0,61.9,640.0
43,9324,0,158.8,556.0
43,9324,1,57.2,535.5
43,9325,1,245.2,494.5
43,9325,0,158.2,553.5
43,9325,1,404.5,491.5
43,9325,0,204.6,555.5
43,9325,1,57.7,546.5
43,9326,1,81.5,482.5
43,9326,1,243.0,493.5
43,9326,0,202.6,555.5
43,9326,1,403.0,489.0
43,9326,0,154.2,562.5
43,9327,1,241.5,495.0
43,9327,1,80.1,496.5
43,9327,1,402.5,489.0
43,9327,0,152.2,570.0
43,9327,0,150.2,573.5
43,9327,0,43.4,640.0
43,9327,0,575.0,606.0
43,9328,1,240.8,492.8
43,9328,0,145.8,600.0
43,9328,1,403.0,488.5
43,9328,1,77.8,504.0
43,9328,1,403.5,490.0
43,9328,0,195.5,561.0
43,9329,1,406.8,489.8
43,9329,1,243.0,496.8
43,9329,1,80.3,507.0
43,9329,0,149.0,591.5
43,9329,1,243.4,496.0
43,9330,0,142.0,588.0
43,9330,1,240.1,498.5
43,9330,1,404.0,492.5
43,9330,0,194.5,565.5
43,9330,0,420.5,475.8
43,9330,1,17.3,640.0
43,9331,1,240.2,498.5
43,9331,0,193.8,566.0
43,9331,1,406.8,493.0
43,9331,0,140.0,590.5
43,9331,0,12.6,640.0
43,9332,1,240.2,498.5
43,9332,0,137.6,595.0
43,9332,1,407.0,495.0
43,9332,0,193.4,568.0
43,9332,1,6.0,599.0
43,9333,1,240.2,501.0
43,9333,1,408.0,496.8
43,9333,0,192.8,569.5
43,9333,0,136.5,594.0
43,9334,1,236.5,505.0
43,9334,1,407.0,500.8
43,9335,1,239.5,504.2
43,9335,1,410.5,504.8
43,9335,1,637.0,578.5
43,9336,1,238.8,505.8
43,9336,1,410.5,505.5
43,9336,1,585.0,465.2
43,9337,1,236.8,517.5
43,9337,1,412.0,512.5
43,9338,1,410.8,514.0
43,9338,1,234.4,521.5
43,9339,1,234.5,524.0
43,9339,1,412.2,515.5
43,9339,0,112.1,632.0
43,9340,0,110.9,638.0
43,9340,1,235.2,521.5
43,9340,0,108.4,638.0
43,9341,1,231.8,524.0
43,9341,0,103.9,603.0
43,9341,1,413.5,511.8
43,9342,1,230.2,522.5
43,9342,1,412.0,513.5
43,9342,0,97.3,622.0
43,9342,0,171.5,612.0
43,9343,1,232.5,524.0
43,9343,1,418.2,516.0
43,9344,1,229.2,526.5
43,9344,1,413.8,520.0
43,9345,1,228.5,532.0
43,9345,1,414.8,498.5
43,9346,1,228.9,536.0
43,9346,1,418.5,531.0
43,9347,1,611.0,516.0
43,9347,1,418.2,539.0
43,9347,1,612.0,518.5
43,9348,1,419.5,542.0
43,9348,1,614.5,513.0
43,9349,1,421.5,544.0
43,9349,1,618.5,506.8
43,9350,1,617.0,504.5
43,9350,1,418.5,545.0
43,9350,1,221.0,552.0
43,9351,1,420.8,546.5
43,9351,0,45.0,639.5
43,9352,1,422.0,552.0
43,9352,0,37.6,639.5
43,9352,1,18.8,573.0
43,9352,0,142.6,639.0
43,9353,1,216.0,562.5
43,9353,1,420.0,556.5
43,9353,0,135.5,637.0
43,9353,1,11.1,576.0
43,9353,0,27.7,639.0
43,9354,1,216.1,563.5
43,9354,1,422.0,557.5
43,9354,1,19.4,639.0
43,9354,1,10.4,575.5
43,9354,1,426.5,547.5
43,9355,1,422.2,555.5
43,9355,1,216.0,562.5
43,9355,1,630.5,537.0
43,9355,1,8.1,571.0
43,9356,1,425.5,557.0
43,9356,1,216.0,561.5
43,9356,1,9.3,639.0
43,9356,0,9.2,640.0
43,9357,1,425.0,559.5
43,9357,1,214.2,559.5
43,9358,1,427.5,555.5
43,9358,1,214.0,562.5
43,9359,1,426.8,560.0
43,9359,1,211.1,572.0
43,9360,1,426.2,559.5
43,9360,1,208.5,569.5
43,9360,0,106.4,637.0
43,9361,1,210.8,573.0
43,9361,1,432.5,564.5
43,9361,0,102.9,640.0
43,9362,0,99.7,640.0
43,9362,1,429.8,565.0
43,9362,1,207.8,572.0
43,9362,1,118.0,177.9
43,9363,1,432.2,572.0
43,9363,0,95.9,639.0
43,9363,1,207.4,573.0
43,9364,0,96.5,639.0
43,9364,1,434.8,573.5
43,9364,1,207.2,575.0
43,9365,1,433.5,571.5
43,9365,1,203.6,582.0
43,9365,0,87.8,640.0
43,9366,1,198.5,583.0
43,9366,1,433.0,574.0
43,9366,1,102.0,633.0
43,9366,0,78.6,635.0
43,9367,1,200.5,582.0
43,9367,1,437.0,575.5
43,9368,1,437.0,576.0
43,9368,1,197.8,583.5
43,9368,0,68.4,640.0
43,9368,1,199.0,580.0
43,9369,1,437.0,576.0
43,9369,0,61.4,639.0
43,9369,1,195.1,587.0
43,9370,0,55.5,639.5
43,9370,1,439.5,580.5
43,9370,1,195.8,591.0
43,9371,1,444.5,579.0
43,9371,0,552.0,640.0
43,9371,0,32.5,639.5
43,9371,1,304.5,357.5
43,9701,1,536.0,639.5
43,9701,1,391.5,459.8
43,9701,1,248.2,479.0
43,9701,1,36.9,640.0
43,9701,0,234.5,472.2
43,9701,0,631.5,400.5
43,9701,1,528.5,426.0
43,9702,1,539.0,640.0
43,9702,1,392.0,462.8
43,9702,1,248.2,479.5
43,9702,1,36.4,640.0
43,9702,0,235.5,474.5
43,9702,1,530.0,425.0
43,9702,1,598.0,117.0
43,9702,0,215.2,513.5
43,9702,0,616.0,399.5
43,9702,1,33.4,318.5
43,9703,1,540.5,640.0
43,9703,1,392.0,463.8
43,9703,1,248.0,480.0
43,9703,0,234.2,474.0
43,9703,1,33.1,320.5
43,9703,1,32.2,640.0
43,9704,1,544.0,640.0
43,9704,1,393.0,466.0
43,9704,1,248.4,481.0
43,9704,0,234.9,472.0
43,9704,1,33.1,319.2
43,9704,1,394.5,465.8
43,9704,1,534.5,430.5
43,9704,0,233.8,466.5
43,9705,1,544.0,640.0
43,9705,1,28.1,640.0
43,9705,1,391.8,461.2
43,9705,1,247.4,479.0
43,9705,1,30.2,319.5
43,9705,0,233.5,479.0
43,9706,1,553.5,640.0
43,9706,1,17.0,640.0
43,9706,1,246.8,482.5
43,9706,1,392.5,468.0
43,9706,0,231.9,469.5
43,9706,1,19.0,317.5
43,9706,0,233.0,482.0
43,9706,0,230.9,465.8
43,9707,1,566.0,640.0
43,9707,1,246.2,488.5
43,9707,1,394.0,470.0
43,9707,0,230.6,473.0
43,9708,1,581.0,640.0
43,9708,1,394.2,469.0
43,9708,1,244.9,487.5
43,9709,1,593.0,640.0
43,9709,1,244.8,489.8
43,9709,1,396.5,475.2
43,9709,1,581.0,458.0
43,9709,0,230.2,486.0
43,9709,1,359.5,347.2
43,9710,1,609.5,640.0
43,9710,1,242.5,492.5
43,9710,1,396.5,474.0
43,9710,0,57.6,541.0
43,9710,0,225.2,474.2
43,9710,0,403.0,464.5
43,9711,1,624.0,640.0
43,9711,1,238.6,493.8
43,9711,1,395.0,474.5
43,9711,0,220.8,472.0
43,9712,1,236.8,501.5
43,9712,1,397.2,478.0
43,9712,0,405.2,468.5
43,9712,0,218.8,479.0
43,9712,1,74.2,484.8
43,9712,1,238.8,497.8
43,9713,1,236.8,503.2
43,9713,1,563.5,479.0
43,9713,1,400.0,485.5
43,9713,0,218.8,495.5
43,9713,0,408.5,472.0
43,9714,1,236.2,506.5
43,9714,1,403.2,489.0
43,9714,0,37.9,510.2
43,9714,0,216.0,485.2
43,9714,1,570.0,459.2
43,9714,1,22.0,550.5
43,9714,1,67.8,478.2
43,9715,1,231.5,516.5
43,9715,1,404.0,498.0
43,9715,0,211.1,491.0
43,9715,0,413.2,471.0
43,9715,1,581.0,639.0
43,9715,0,7.2,524.0
43,9715,0,628.0,442.0
43,9716,1,404.5,500.5
43,9716,1,228.6,525.0
43,9716,0,206.2,495.0
43,9716,1,51.6,494.5
43,9716,0,177.6,583.0
43,9717,1,408.5,506.0
43,9717,0,204.9,492.0
43,9717,1,228.0,522.0
43,9717,0,596.0,500.0
43,9717,0,419.0,494.0
43,9717,1,614.0,640.0
43,9717,1,407.0,501.0
43,9718,1,601.0,497.0
43,9718,1,412.2,508.0
43,9718,1,226.0,528.5
43,9718,0,202.0,503.5
43,9718,1,61.1,640.0
43,9718,0,170.1,594.0
43,9718,0,11.1,503.2
43,9718,0,423.5,479.0
43,9719,1,223.1,537.5
43,9719,1,413.2,506.5
43,9719,0,196.0,503.0
43,9719,1,34.7,553.0
43,9719,1,605.5,498.5
43,9719,1,602.0,499.0
43,9719,0,161.5,603.5
43,9720,1,30.1,553.0
43,9720,1,221.8,537.5
43,9720,1,416.2,498.0
43,9720,0,156.9,609.0
43,9720,0,429.5,499.8
43,9720,0,194.2,509.0
43,9721,1,219.8,542.0
43,9721,0,154.0,619.0
43,9721,0,191.0,504.2
43,9721,1,26.2,560.5
43,9721,1,417.5,513.0
43,9721,1,612.0,422.0
43,9721,1,221.4,529.5
43,9722,1,418.5,527.0
43,9722,1,218.4,547.5
43,9722,1,618.0,414.5
43,9722,1,17.5,576.0
43,9722,0,150.2,633.0
43,9722,0,189.2,513.5
43,9722,1,19.4,566.5
43,9723,1,419.0,529.0
43,9723,1,215.8,552.0
43,9723,0,187.0,516.5
43,9723,1,619.0,420.0
43,9723,1,12.1,576.5
43,9724,1,420.5,532.5
43,9724,1,215.2,555.5
43,9724,1,9.7,574.5
43,9724,1,624.0,419.0
43,9724,0,185.9,521.0
43,9724,0,436.5,517.5
43,9725,1,215.4,556.5
43,9725,1,8.2,574.0
43,9725,1,422.0,535.0
43,9725,0,185.4,525.5
43,9725,1,627.0,428.5
43,9725,1,628.5,519.5
43,9725,0,437.5,522.5
43,9726,1,212.8,559.0
43,9726,1,422.0,536.0
43,9726,1,630.5,468.5
43,9726,1,3.0,579.0
43,9726,0,438.0,504.0
43,9726,0,181.8,526.5
43,9726,0,437.2,499.0
43,9726,1,4.6,577.5
43,9726,1,3.5,562.5
43,9727,1,212.9,559.0
43,9727,1,4.1,576.5
43,9727,1,634.0,469.5
43,9727,1,423.5,535.5
43,9727,0,181.0,527.5
43,9727,1,5.6,568.0
43,9727,1,4.8,539.5
43,9728,1,214.0,558.0
43,9728,1,4.0,575.0
43,9728,1,5.3,575.0
43,9728,1,427.0,535.5
43,9728,0,181.6,522.0
43,9729,1,424.0,535.5
43,9729,1,208.2,558.5
43,9729,1,636.5,484.5
43,9729,0,174.5,524.5
43,9730,1,210.0,561.5
43,9730,1,427.5,540.5
43,9730,0,612.0,462.5
43,9730,0,582.5,481.0
43,9731,1,430.0,543.5
43,9731,0,592.0,492.0
43,9731,1,209.5,563.5
43,9731,0,623.0,467.2
43,9732,1,429.5,547.0
43,9732,0,595.0,498.5
43,9732,1,207.4,565.5
43,9732,0,630.0,471.0
43,9732,0,171.5,539.5
43,9733,1,429.5,550.0
43,9733,0,168.8,543.0
43,9733,0,604.0,498.2
43,9733,1,204.6,571.5
43,9733,0,636.0,475.8
43,9734,1,432.0,556.0
43,9734,0,612.5,508.0
43,9734,1,204.6,575.5
43,9734,0,169.1,543.0
43,9735,1,432.5,557.0
43,9735,1,202.4,574.0
43,9735,0,165.6,546.0
43,9736,1,203.8,573.0
43,9736,1,435.0,558.0
43,9736,0,165.5,544.5
43,9737,1,437.5,556.0
43,9737,1,203.8,572.5
43,9737,0,164.8,547.5
43,9737,0,457.5,512.5
43,9738,1,439.0,553.0
43,9738,1,201.5,576.5
43,9738,0,594.0,475.0
43,9738,0,162.2,547.5
43,9739,1,196.0,584.0
43,9739,1,436.2,558.0
43,9739,0,593.5,475.5
43,9739,0,154.2,550.0
43,9739,0,456.5,513.5
43,9739,0,458.0,533.0
43,9740,1,197.2,581.5
43,9740,1,440.0,558.5
43,9740,0,155.8,551.0
43,9741,1,440.5,561.0
43,9741,1,196.0,585.0
43,9741,0,612.0,479.5
43,9741,0,153.5,552.5
43,9742,0,619.5,489.0
43,9742,1,440.2,566.0
43,9742,1,192.5,556.0
43,9742,0,148.8,563.5
43,9743,1,442.5,569.0
43,9743,0,627.5,488.5
43,9743,1,193.1,554.0
43,9743,0,149.0,571.0
43,9743,0,466.0,574.0
43,9743,1,441.0,523.5
43,9744,1,443.5,565.0
43,9744,1,442.0,528.5
43,9744,0,145.0,567.0
43,9744,1,189.5,596.0
43,9744,0,467.5,571.0
43,9745,1,443.0,568.5
43,9745,1,186.0,600.0
43,9745,0,137.8,573.5
43,9745,1,441.5,521.5
43,9745,0,467.0,563.0
43,9746,1,184.0,604.0
43,9746,1,445.5,569.5
43,9746,0,135.5,578.0
43,9747,1,183.0,612.5
43,9747,1,449.0,580.5
43,9747,0,134.0,588.5
43,9748,1,179.0,616.5
43,9748,1,450.0,584.0
43,9748,0,634.5,391.2
43,9748,0,127.2,587.0
43,9749,0,125.6,590.0
43,9749,1,454.0,591.0
43,9749,1,179.5,622.0
43,9749,1,452.0,553.5
43,9750,1,454.5,594.5
43,9750,1,177.8,621.0
43,9750,0,123.6,587.5
43,9750,0,483.5,581.0
43,9751,1,456.5,595.5
43,9751,0,590.0,640.0
43,9751,1,176.0,627.5
43,9751,0,487.5,542.0
43,9751,0,120.1,601.0
43,9752,1,459.8,602.0
43,9752,1,173.4,629.0
43,9752,0,117.3,608.0
43,9752,1,458.5,561.5
43,9752,0,492.0,612.0
43,9753,1,463.5,609.0
43,9753,1,171.0,634.5
43,9753,0,497.0,597.0
43,9753,0,111.3,603.0
43,9754,1,170.6,638.0
43,9754,1,467.5,612.5
43,9754,0,501.8,583.0
43,9754,0,109.6,582.5
43,9754,1,466.8,614.5
43,9755,1,168.6,640.0
43,9755,1,469.2,613.5
43,9755,0,503.2,635.0
43,9755,0,106.8,602.0
43,9756,1,165.5,640.0
43,9756,0,506.5,585.0
43,9756,1,470.5,620.0
43,9756,0,101.1,607.0
43,9757,1,165.9,640.0
43,9757,0,100.6,614.0
43,9757,1,473.2,626.5
43,9757,0,513.1,587.0
43,9758,1,473.5,623.5
43,9758,0,514.9,601.0
43,9758,1,162.0,640.0
43,9758,0,93.9,622.5
43,9759,1,479.0,598.0
43,9759,0,91.2,631.0
43,9759,0,633.0,496.2
43,9760,1,158.0,640.0
43,9760,1,479.8,596.0
43,9760,0,86.8,635.5
43,9760,1,481.0,640.0
43,9760,0,522.0,596.0
43,9760,1,483.5,157.9
43,9761,1,154.5,640.0
43,9761,0,81.4,635.0
43,9761,1,482.2,640.0
43,9762,1,154.5,640.0
43,9762,1,485.5,640.0
43,9762,0,79.5,635.5
43,9762,0,530.0,598.0
43,9762,1,484.0,595.0
43,9762,0,585.0,476.5
43,9763,1,150.5,640.0
43,9763,1,489.0,639.5
43,9763,0,71.1,640.0
43,9764,1,490.5,639.5
43,9764,1,148.8,640.0
43,9764,0,537.0,608.0
43,9764,0,5.4,498.0
43,9765,1,145.2,639.0
43,9765,1,492.5,640.0
43,9765,0,58.2,638.0
43,9765,0,541.5,585.5
43,9766,1,496.5,640.0
43,9766,1,143.8,640.0
43,9766,0,548.0,592.0
43,9767,1,142.0,639.5
43,9767,0,551.5,591.0
43,9767,1,499.5,640.0
43,9768,1,135.6,640.0
43,9768,1,500.5,639.5
43,9769,1,134.6,640.0
43,9769,1,506.8,640.0
43,9770,1,130.5,639.5
43,9770,0,580.5,636.0
43,9770,1,514.1,640.0
43,9771,1,130.2,640.0
43,9771,1,519.0,640.0
43,9772,1,125.5,640.0
43,9772,1,524.0,639.5
43,9773,1,124.6,640.0
43,9773,1,528.0,640.0
43,9773,0,607.0,639.0
43,9774,1,119.0,640.0
43,9774,1,531.0,640.0
43,9775,1,534.0,639.5
43,9775,1,116.4,640.0
43,9776,1,114.0,640.0
43,9776,1,542.0,640.0
43,9776,1,395.5,379.0
43,9777,1,546.0,640.0
43,9777,1,112.0,640.0
43,9778,1,107.6,640.0
43,9778,1,550.0,640.0
43,9778,0,4.1,443.0
43,9778,1,396.0,378.2
43,9779,1,100.6,640.0
43,9779,1,554.0,640.0
43,9780,1,93.4,640.0
43,9780,0,8.0,484.0
43,9780,1,557.0,640.0
43,9780,1,396.0,378.8
43,9781,1,87.4,640.0
43,9781,1,566.0,640.0
43,9781,1,396.0,378.2
43,9781,1,292.0,272.5
43,9782,1,82.7,640.0
43,9782,1,575.0,640.0
43,9782,1,396.5,371.0
43,9783,1,78.1,640.0
43,9783,0,7.0,476.8
43,9783,0,15.2,480.0
43,9784,0,4.9,490.0
43,9784,1,72.0,640.0
43,9784,1,585.0,640.0
43,9784,0,613.5,481.0
43,9784,1,583.0,640.0
43,9785,1,590.0,640.0
43,9785,1,64.4,640.0
43,9786,1,597.5,640.0
43,9786,1,62.1,640.0
43,9787,1,605.5,640.0
43,9787,1,56.6,640.0
43,9787,1,79.2,431.5
43,9787,1,72.0,511.5
43,9788,1,615.0,640.0
43,9788,1,40.8,640.0
43,9788,0,14.4,501.0
43,9788,1,71.9,431.5
43,9788,1,396.0,383.2
43,9789,1,623.5,640.0
43,9789,1,34.1,640.0
43,9789,1,70.9,426.8
43,9790,1,26.1,640.0
43,9790,1,630.5,639.5
43,9790,1,71.5,419.8
43,9791,1,16.2,640.0
43,9791,1,627.0,261.0
43,9791,1,398.5,382.5
43,9791,1,62.9,347.5
43,9792,1,10.2,640.0
43,9792,1,632.0,258.8
43,9792,1,65.2,418.5
43,9792,1,399.0,385.5
43,9793,1,64.7,420.5
43,9793,1,4.5,549.0
43,9793,1,398.5,385.5
43,9793,1,62.2,373.0
43,9794,1,54.6,374.0
43,9794,1,55.9,405.5
43,9795,1,54.8,396.5
43,9795,1,397.8,384.0
