arm,seed,i,cls,offset,heading,mL,mR,mc,n_base,adj,flags
B,42,1555,single_row,,,,,,6,0,
B,42,1556,single_row,,,,,,6,0,
B,42,1557,single_row,,,,,,7,0,
B,42,1558,single_row,,,,,,8,0,
B,42,1559,single_row,,,,,,10,0,
B,42,1560,single_row,,,,,,7,0,
B,42,1561,single_row,,,,,,7,0,
B,42,1562,single_row,,,,,,7,0,
B,42,1563,single_row,,,,,,6,0,
B,42,1564,single_row,,,,,,6,0,
B,42,1565,single_row,,,,,,7,0,
B,42,1566,single_row,,,,,,7,0,
B,42,1567,single_row,,,,,,8,0,
B,42,1568,single_row,,,,,,8,0,
B,42,1569,single_row,,,,,,7,0,
B,42,1570,single_row,,,,,,8,0,
B,42,1571,single_row,,,,,,10,0,
B,42,1572,single_row,,,,,,9,0,
B,42,1573,single_row,,,,,,9,0,
B,42,1574,single_row,,,,,,8,0,
B,42,1575,single_row,,,,,,7,0,
B,42,1576,single_row,,,,,,6,0,
B,42,1577,single_row,,,,,,5,0,
B,42,1578,single_row,,,,,,7,0,
B,42,1579,single_row,,,,,,6,0,
B,42,1580,single_row,,,,,,8,0,
B,42,1581,single_row,,,,,,5,0,
B,42,1582,single_row,,,,,,7,0,
B,42,1583,single_row,,,,,,6,0,
B,42,1584,single_row,,,,,,8,0,
B,42,1585,single_row,,,,,,7,0,
B,42,1586,single_row,,,,,,7,0,
B,42,1587,single_row,,,,,,5,0,
B,42,1588,single_row,,,,,,5,0,
B,42,1589,single_row,,,,,,4,0,
B,42,1590,single_row,,,,,,5,0,
B,42,1591,single_row,,,,,,8,0,
B,42,1592,single_row,,,,,,6,0,
B,42,1593,single_row,,,,,,4,0,
B,42,1594,single_row,,,,,,5,0,
B,42,1595,single_row,,,,,,5,0,
B,42,1596,none,,,,,,3,0,
B,42,1597,none,,,,,,3,0,
B,42,1598,single_row,,,,,,4,0,
B,42,1599,none,,,,,,2,0,
B,42,1600,single_row,,,,,,3,0,
B,42,1601,single_row,,,,,,3,0,
B,42,1602,single_row,,,,,,4,0,
B,42,1603,single_row,,,,,,5,0,
B,42,1604,single_row,,,,,,3,0,
B,42,1605,single_row,,,,,,4,0,
B,42,1606,single_row,,,,,,4,0,
B,42,1607,single_row,,,,,,7,0,
B,42,1608,single_row,,,,,,6,0,
B,42,1609,single_row,,,,,,3,0,
B,42,1610,single_row,,,,,,4,0,
B,42,1611,single_row,,,,,,4,0,
B,42,1612,single_row,,,,,,3,0,
B,42,1613,single_row,,,,,,4,0,
B,42,1614,single_row,,,,,,4,0,
B,42,1615,single_row,,,,,,3,0,
B,42,1616,single_row,,,,,,5,0,
B,42,1617,single_row,,,,,,3,0,
B,42,1618,single_row,,,,,,3,0,
B,42,1619,single_row,,,,,,5,0,
B,42,1620,none,,,,,,2,0,
B,42,1621,single_row,,,,,,5,0,
B,42,1622,single_row,,,,,,3,0,
B,42,1623,single_row,,,,,,4,0,
B,42,1624,single_row,,,,,,5,0,
B,42,1625,single_row,,,,,,5,0,
B,42,1626,single_row,,,,,,6,0,
B,42,1627,single_row,,,,,,4,0,
B,42,1628,single_row,,,,,,4,0,
B,42,1629,single_row,,,,,,6,0,
B,42,1630,single_row,,,,,,4,0,
B,42,1631,single_row,,,,,,6,0,
B,42,1632,single_row,,,,,,5,0,
B,42,1633,single_row,,,,,,6,0,
B,42,1634,single_row,,,,,,7,0,
B,42,1635,single_row,,,,,,5,0,
B,42,1636,single_row,,,,,,7,0,
B,42,1637,single_row,,,,,,8,0,
B,42,1638,single_row,,,,,,6,0,
B,42,1639,single_row,,,,,,4,0,
B,42,1640,single_row,,,,,,5,0,
B,42,1641,single_row,,,,,,5,0,
B,42,1642,none,,,,,,4,0,
B,42,1643,single_row,,,,,,6,0,
B,42,1644,single_row,,,,,,7,0,
B,42,1645,two_row,0.12557156079584442,6.531910452065214,0.12539392453826115,0.10360570839429274,0.11449981646627694,7,0,
B,42,1646,single_row,,,,,,5,0,
B,42,1647,single_row,,,,,,6,0,
B,42,1648,single_row,,,,,,6,0,
B,42,1649,single_row,,,,,,8,0,
B,42,1650,single_row,,,,,,5,0,
B,42,1651,single_row,,,,,,8,0,
B,42,1652,single_row,,,,,,6,0,
B,42,1653,single_row,,,,,,8,0,
B,42,1654,two_row,0.16095479718364714,6.170803295638627,0.12875106429074143,0.08748733657419906,0.10811920043247025,8,0,
B,42,1655,two_row,0.17528416246092715,6.079072988276337,0.13344148531259775,0.07955805113244864,0.10649976822252319,9,0,
B,42,1656,single_row,,,,,,6,0,
B,42,1657,single_row,,,,,,7,0,
B,42,1658,single_row,,,,,,8,0,
B,42,1659,two_row,0.16255413717602352,4.403558259018058,0.12208479510429533,0.03193176051628658,0.07700827781029096,8,0,
B,42,1660,none,,,,,,5,0,
B,42,1661,single_row,,,,,,6,0,
B,42,1662,single_row,,,,,,8,0,
B,42,1663,single_row,,,,,,5,0,
B,42,1664,single_row,,,,,,5,0,
B,42,1665,two_row,0.18102667758499003,4.729889533964789,0.09534842820870258,0.07013194227268582,0.08274018524069421,6,0,
B,42,1666,two_row,0.1513526920075866,5.881606157565879,0.11177548532417601,0.09425550801323318,0.1030154966687046,10,0,
B,42,1667,two_row,0.1601034384386204,5.220958381645588,0.08239519993197486,0.1003567279279151,0.09137596392994499,8,0,
B,42,1668,single_row,,,,,,5,0,
B,42,1669,two_row,0.16111469159945702,4.7544884208237335,0.07701333288002782,0.08933160985749711,0.08317247136876246,8,0,
B,42,1670,two_row,0.10897853022626758,4.702602873709548,0.06745272927794402,0.09706867414425159,0.08226070171109781,8,0,
B,42,1671,single_row,,,,,,7,0,
B,42,1672,single_row,,,,,,9,0,
B,42,1673,two_row,0.12882833200710786,4.59282335317237,0.06184099543776204,0.09882305240646103,0.08033202392211153,10,0,
B,42,1674,single_row,,,,,,7,0,
B,42,1675,single_row,,,,,,7,0,
B,42,1676,two_row,0.20273980530842484,-0.8475054644424043,0.016665067035850415,-0.04625074637826282,-0.014792839671206202,7,0,
B,42,1677,single_row,,,,,,5,0,
B,42,1678,single_row,,,,,,5,0,
B,42,1679,single_row,,,,,,7,0,
B,42,1680,single_row,,,,,,6,0,
B,42,1681,single_row,,,,,,6,0,
B,42,1682,two_row,0.2453376876149176,0.8975591446016393,0.00979924397128903,0.021534043780298658,0.015666643875793845,8,0,
B,42,1683,single_row,,,,,,8,0,
B,42,1684,single_row,,,,,,6,0,
B,42,1685,single_row,,,,,,7,0,
B,42,1686,single_row,,,,,,7,0,
B,42,1687,single_row,,,,,,8,0,
B,42,1688,single_row,,,,,,6,0,
B,42,1689,single_row,,,,,,9,0,
B,42,1690,two_row,0.3292357453000465,0.7334925612045335,0.03500280681803619,-0.009397687551544551,0.01280255963324582,8,0,
B,42,1691,two_row,0.30382019190235376,0.6535648010147296,0.045326336357989584,-0.02251163152127708,0.011407352418356251,9,0,
B,42,1692,two_row,0.4374130537091172,-1.1919141858393771,0.021763668387034887,-0.06337532503547984,-0.020805828324222474,6,0,
B,42,1693,single_row,,,,,,9,0,
B,42,1694,single_row,,,,,,7,0,
B,42,1695,single_row,,,,,,8,0,
B,42,1696,single_row,,,,,,8,0,
B,42,1697,single_row,,,,,,8,0,
B,42,1698,single_row,,,,,,6,0,
B,42,1699,single_row,,,,,,7,0,
B,42,1700,single_row,,,,,,7,0,
B,42,1701,single_row,,,,,,7,0,
B,42,1702,none,,,,,,3,0,
B,42,1703,none,,,,,,3,0,
B,42,1704,none,,,,,,3,0,
B,42,1705,single_row,,,,,,7,0,
B,42,1706,single_row,,,,,,4,0,
B,42,1707,none,,,,,,2,0,
B,42,1708,none,,,,,,2,0,
B,42,1709,none,,,,,,2,0,
B,42,1710,none,,,,,,1,0,
B,42,1711,none,,,,,,1,0,
B,42,1712,none,,,,,,2,0,
B,42,1713,none,,,,,,2,0,
B,42,1714,single_row,,,,,,3,0,
B,42,1715,none,,,,,,2,0,
B,42,1716,none,,,,,,2,0,
B,42,1717,none,,,,,,2,0,
B,42,1718,single_row,,,,,,3,0,
B,42,1719,none,,,,,,2,0,
B,42,1720,none,,,,,,2,0,
B,42,1721,single_row,,,,,,3,0,
B,42,1722,single_row,,,,,,3,0,
B,42,1723,none,,,,,,4,0,
B,42,1724,none,,,,,,3,0,
B,42,1725,none,,,,,,3,0,
B,42,1726,none,,,,,,3,0,
B,42,1727,none,,,,,,5,0,
B,42,1728,none,,,,,,6,0,
B,42,1729,none,,,,,,4,0,
B,42,1730,none,,,,,,4,0,
B,42,1731,none,,,,,,6,0,
B,42,1732,none,,,,,,3,0,
B,42,1733,none,,,,,,3,0,
B,42,1734,none,,,,,,2,0,
B,42,1735,none,,,,,,3,0,
B,42,1736,none,,,,,,3,0,
B,42,1737,none,,,,,,3,0,
B,42,1738,none,,,,,,3,0,
B,42,1739,none,,,,,,3,0,
B,42,1740,none,,,,,,4,0,
B,42,1741,none,,,,,,3,0,
B,42,2025,none,,,,,,9,0,
B,42,2026,none,,,,,,4,0,
B,42,2027,single_row,,,,,,6,0,
B,42,2028,single_row,,,,,,6,0,
B,42,2029,none,,,,,,3,0,
B,42,2030,none,,,,,,3,0,
B,42,2031,single_row,,,,,,5,0,
B,42,2032,none,,,,,,3,0,
B,42,2033,none,,,,,,3,0,
B,42,2034,none,,,,,,3,0,
B,42,2035,single_row,,,,,,5,0,
B,42,2036,single_row,,,,,,4,0,
B,42,2037,single_row,,,,,,6,0,
B,42,2038,none,,,,,,3,0,
B,42,2039,single_row,,,,,,5,0,
B,42,2040,none,,,,,,5,0,
B,42,2041,single_row,,,,,,4,0,
B,42,2042,none,,,,,,3,0,
B,42,2043,single_row,,,,,,5,0,
B,42,2044,none,,,,,,4,0,
B,42,2045,none,,,,,,3,0,
B,42,2046,none,,,,,,4,0,
B,42,2047,none,,,,,,4,0,
B,42,2048,none,,,,,,4,0,
B,42,2049,single_row,,,,,,6,0,
B,42,2050,single_row,,,,,,4,0,
B,42,2051,single_row,,,,,,5,0,
B,42,2052,single_row,,,,,,5,0,
B,42,2053,single_row,,,,,,5,0,
B,42,2054,single_row,,,,,,5,0,
B,42,2055,single_row,,,,,,5,0,
B,42,2056,single_row,,,,,,5,0,
B,42,2057,single_row,,,,,,5,0,
B,42,2058,single_row,,,,,,5,0,
B,42,2059,single_row,,,,,,5,0,
B,42,2060,single_row,,,,,,5,0,
B,42,2061,single_row,,,,,,6,0,
B,42,2062,single_row,,,,,,6,0,
B,42,2063,single_row,,,,,,6,0,
B,42,2064,single_row,,,,,,6,0,
B,42,2065,single_row,,,,,,3,0,
B,42,2066,single_row,,,,,,3,0,
B,42,2067,single_row,,,,,,4,0,
B,42,2068,single_row,,,,,,4,0,
B,42,2069,single_row,,,,,,5,0,
B,42,2070,single_row,,,,,,5,0,
B,42,2071,single_row,,,,,,6,0,
B,42,2072,single_row,,,,,,5,0,
B,42,2073,single_row,,,,,,6,0,
B,42,2074,single_row,,,,,,6,0,
B,42,2075,single_row,,,,,,6,0,
B,42,2076,single_row,,,,,,6,0,
B,42,2077,single_row,,,,,,5,0,
B,42,2078,single_row,,,,,,5,0,
B,42,2079,single_row,,,,,,6,0,
B,42,2080,single_row,,,,,,7,0,
B,42,2081,single_row,,,,,,8,0,
B,42,2082,single_row,,,,,,4,0,
B,42,2083,single_row,,,,,,4,0,
B,42,2084,single_row,,,,,,5,0,
B,42,2085,single_row,,,,,,3,0,
B,42,2086,single_row,,,,,,3,0,
B,42,2087,single_row,,,,,,3,0,
B,42,2088,single_row,,,,,,4,0,
B,42,2089,none,,,,,,6,0,
B,42,2090,single_row,,,,,,6,0,
B,42,2091,none,,,,,,3,0,
B,42,2092,none,,,,,,3,0,
B,42,2093,none,,,,,,2,0,
B,42,2094,none,,,,,,2,0,
B,42,2095,none,,,,,,1,0,
B,42,2096,none,,,,,,3,0,
B,42,2097,none,,,,,,4,0,
B,42,2098,none,,,,,,4,0,
B,42,2099,single_row,,,,,,7,0,
B,42,2100,single_row,,,,,,8,0,
B,42,2101,single_row,,,,,,8,0,
B,42,2102,none,,,,,,6,0,
B,42,2103,none,,,,,,6,0,
B,42,2104,none,,,,,,9,0,
B,42,2105,single_row,,,,,,8,0,
B,42,2106,single_row,,,,,,6,0,
B,42,2107,none,,,,,,4,0,
B,42,2108,two_row,-0.01183974656268072,-0.5005935143215884,-0.01478842701270609,-0.002686027706636533,-0.00873722735967131,6,0,
B,42,2109,two_row,0.0304173772277474,-0.8921956021619393,-0.020514377415647628,-0.010631641707051272,-0.01557300956134945,10,0,
B,42,2110,single_row,,,,,,8,0,
B,42,2111,two_row,0.05942018236021196,-0.40674372540561826,-0.00409565922662795,-0.010102613726754774,-0.007099136476691362,10,0,
B,42,2112,two_row,0.06487621409189759,-0.0602404655183138,-0.005034346010623841,0.0029315563033372382,-0.0010513948536433012,8,0,
B,42,2113,single_row,,,,,,7,0,
B,42,2114,two_row,0.08652028270979839,0.6757146926723844,0.0020232209378940914,0.021564765035991886,0.011793992986942989,7,0,
B,42,2115,two_row,0.08121905667602913,0.7168511088828023,-0.0012014877485532472,0.026225617676335748,0.01251206496389125,7,0,
B,42,2116,two_row,0.0845317419769569,1.073781243152946,0.007610823983169311,0.0298756011306779,0.018743212556923607,7,0,
B,42,2117,two_row,0.0981138315679122,1.2280408543151464,0.012769342989764504,0.03010393489224248,0.02143663894100349,8,0,
B,42,2118,two_row,0.10802578293999521,1.4772718902425428,0.02743943236917745,0.02413851426865972,0.025788973318918586,9,0,
B,42,2119,single_row,,,,,,7,0,
B,42,2120,two_row,0.1402642063882843,1.2797036021933494,0.01616861577463989,0.028508896274499616,0.022338756024569754,11,0,
B,42,2121,two_row,0.115374027000263,2.345220589951162,0.04925532590159318,0.03265406521500938,0.04095469555830128,8,0,
B,42,2122,two_row,0.10134649568097631,3.639868581253276,0.08677096571685093,0.04045561481618299,0.06361329026651696,10,0,
B,42,2123,two_row,0.1098502746131087,3.2401003632046805,0.0631580200547896,0.05006353684050115,0.05661077844764537,9,0,
B,42,2124,two_row,0.1711117797621995,2.1288266591469234,0.016068707148423216,0.05827557548921293,0.037172141318818075,10,0,
B,42,2125,two_row,0.16869369033720671,2.0612637196244274,0.023303513053545277,0.048679221759685115,0.035991367406615196,9,0,
B,42,2126,single_row,,,,,,6,0,
B,42,2127,single_row,,,,,,7,0,
B,42,2128,two_row,0.15542963879497163,2.244152854703984,0.03681652124276613,0.0415592746392848,0.039187897941025465,10,0,
B,42,2129,two_row,0.15647425359586586,1.7983287982943308,0.04403998300212634,0.018754155580453867,0.0313970692912901,8,0,
B,42,2130,two_row,0.13922751236942343,2.690025956840551,0.051398030661648636,0.04257064387767492,0.04698433726966178,8,0,
B,42,2131,single_row,,,,,,8,0,
B,42,2132,two_row,0.15571707587146666,2.4073882494341983,0.04795502125322749,0.03612816782094494,0.04204159453708621,8,0,
B,42,2133,single_row,,,,,,7,0,
B,42,2134,two_row,0.061490303818747316,4.346234237802651,0.1329271545391391,0.019076703263394824,0.07600192890126696,8,0,
B,42,2135,single_row,,,,,,8,0,
B,42,2136,single_row,,,,,,8,0,
B,42,2137,single_row,,,,,,6,0,
B,42,2138,two_row,0.2072530276959198,2.5171491915318325,0.046034259859563074,0.04188739466136027,0.043960827260461674,8,0,
B,42,2139,single_row,,,,,,6,0,
B,42,2140,single_row,,,,,,6,0,
B,42,2141,single_row,,,,,,7,0,
B,42,2142,single_row,,,,,,9,0,
B,42,2143,single_row,,,,,,5,0,
B,42,2144,none,,,,,,3,0,
B,42,2145,single_row,,,,,,6,0,
B,42,2146,single_row,,,,,,6,0,
B,42,2147,single_row,,,,,,4,0,
B,42,2148,single_row,,,,,,4,0,
B,42,2149,single_row,,,,,,7,0,
B,42,2150,single_row,,,,,,6,0,
B,42,2151,single_row,,,,,,4,0,
B,42,2152,single_row,,,,,,5,0,
B,42,2153,single_row,,,,,,10,0,
B,42,2154,single_row,,,,,,8,0,
B,42,2155,single_row,,,,,,8,0,
B,42,2156,single_row,,,,,,8,0,
B,42,2157,single_row,,,,,,5,0,
B,42,2158,single_row,,,,,,9,0,
B,42,2159,single_row,,,,,,9,0,
B,42,2160,single_row,,,,,,7,0,
B,42,2161,single_row,,,,,,8,0,
B,42,2162,single_row,,,,,,7,0,
B,42,2163,two_row,0.1142216144639635,1.6351335544608667,-9.29997177758569e-05,0.057185428557347776,0.02854621441978596,8,0,
B,42,2164,two_row,0.0983076581354192,1.4164809701384442,-0.025265293015069912,0.07471988225023579,0.02472729461758294,7,0,
B,42,2165,two_row,0.039065226788818186,2.634884227389446,-0.012122578787479193,0.10416228141637418,0.046019851314447496,9,0,
B,42,2166,two_row,0.07182981960988355,1.9883108187264573,-0.005564693068513674,0.07499770798104807,0.0347165074562672,10,0,
B,42,2167,two_row,0.007619497179859325,3.357554613077691,-0.0019232878350572673,0.11925839399577105,0.05866755308035689,10,0,
B,42,2168,two_row,0.004111380289743449,3.300340039195793,-0.011043057350995348,0.126374240848339,0.05766559174867183,8,0,
B,42,2169,two_row,0.005865460332776684,4.139031907026722,0.0373921437008606,0.10733917713445341,0.072365660417657,8,0,
B,42,2170,two_row,0.06427621122063398,2.3416344419283304,0.016247062178555663,0.06553693911527642,0.04089200064691604,9,0,
B,42,2171,two_row,0.09045211608444759,1.6039412241456177,0.0029243853577480255,0.053078355315352474,0.02800137033655025,8,0,
B,42,2172,two_row,0.0770362142203933,1.593917654381202,0.015995938791404405,0.039656640663561185,0.027826289727482793,8,0,
B,42,2173,two_row,0.0869302220021485,1.9588077988264803,0.015853518658611728,0.05254842370979151,0.034200971184201616,9,0,
B,42,2174,two_row,0.08880687890867689,1.2896569994081464,0.006027252436984397,0.03899787345001366,0.02251256294349903,13,0,
B,42,2175,two_row,0.09619348140400508,0.8802631097137145,-0.021866834333862318,0.05259623122488835,0.015364698445513017,10,0,
B,42,2176,two_row,0.11314873382300528,1.2825671287440705,0.012266894766361992,0.03251062320758045,0.02238875898697122,13,0,
B,42,2177,two_row,0.13589895858937762,-1.3543333755036102,-0.09560647894260761,0.048322519068667295,-0.023641979936970158,10,0,
B,42,2178,two_row,0.13631241368385216,-0.22449973618015023,-0.05144962517827783,0.04361306594156635,-0.003918279618355738,11,0,
B,42,2179,single_row,,,,,,7,0,
B,42,2180,single_row,,,,,,8,0,
B,42,2181,single_row,,,,,,10,0,
B,42,2182,two_row,0.15389361513415323,0.6562709976279393,-0.008427307927451704,0.03133648918974404,0.011454590631146169,9,0,
B,42,2183,single_row,,,,,,9,0,
B,42,2184,two_row,0.14353461478996898,1.3692122413743104,-0.0023241068889204275,0.05012773066037645,0.02390181188572801,7,0,
B,42,2185,two_row,0.1516046226748532,1.3168894046048796,-0.011616177919093015,0.05759238609610904,0.022988104088508012,8,0,
B,42,2186,two_row,0.16046425636673134,1.0337081766844674,0.0017979717269590797,0.034289166185138074,0.018043568956048577,11,0,
B,42,2187,single_row,,,,,,6,0,
B,42,2188,single_row,,,,,,7,0,
B,42,2189,single_row,,,,,,11,0,
B,42,2190,two_row,0.1803162265153453,1.0802799063568815,0.006325834715313791,0.03138751671457335,0.01885667571494357,8,0,
B,42,2191,two_row,0.16242795908245156,1.2384491546467848,-0.028230132335288382,0.07146689681285229,0.02161838223878195,8,0,
B,42,2192,single_row,,,,,,7,0,
B,42,2193,single_row,,,,,,9,0,
B,42,2194,single_row,,,,,,10,0,
B,42,2195,single_row,,,,,,8,0,
B,42,2196,single_row,,,,,,7,0,
B,42,2197,single_row,,,,,,8,0,
B,42,2198,single_row,,,,,,7,0,
B,42,2199,single_row,,,,,,8,0,
B,42,2200,single_row,,,,,,8,0,
B,42,2201,two_row,0.03887187993645835,2.96839904939035,0.06468713983404761,0.039022339625519036,0.05185473972978333,11,0,
B,42,2202,single_row,,,,,,7,0,
B,42,2203,single_row,,,,,,6,0,
B,42,2204,two_row,0.15465612865633538,-0.5023714227673949,0.002371135072091399,-0.01990765525829929,-0.008768260093103946,11,0,
B,42,2205,two_row,0.15166517298360016,-1.0552594239630653,0.006103451227954031,-0.042943119648976395,-0.01841983421051118,9,0,
B,42,2206,two_row,0.16449522828572039,-0.49471200380454444,-0.008042523194396568,-0.009226612588658511,-0.008634567891527539,9,0,
B,42,2207,single_row,,,,,,8,0,
B,42,2208,single_row,,,,,,5,0,
B,42,2209,single_row,,,,,,5,0,
B,42,2210,single_row,,,,,,6,0,
B,42,2211,single_row,,,,,,7,0,
B,42,2212,single_row,,,,,,8,0,
B,42,2213,single_row,,,,,,10,0,
B,42,2214,two_row,0.09188768332322927,-0.1318356331248312,0.006461197809470793,-0.011063137670003727,-0.002300969930266467,10,0,
B,42,2215,two_row,0.07111429811038894,-0.38583154423307925,0.01604477385905098,-0.029513039052083585,-0.006734132596516302,11,0,
B,42,2216,two_row,0.09401084116814118,-0.28460843536376557,0.00446761855468884,-0.01440240881927105,-0.0049673951322911055,9,0,
B,42,2217,single_row,,,,,,8,0,
B,42,2218,single_row,,,,,,10,0,
B,42,2219,two_row,0.007794326793777784,0.47002047511011763,0.030468344123259324,-0.014061166391692866,0.00820358886578323,12,0,
B,42,2220,two_row,-0.03636527570038173,1.4789282451700143,0.028356234726651365,0.023279568101347466,0.025817901413999415,9,0,
B,42,2221,two_row,0.06581246504129601,-0.6450790808844769,0.01731750446609225,-0.03983596374498691,-0.01125922963944733,9,0,
B,42,2222,two_row,0.05461868530324032,-0.7394780428652767,0.0026005089961492313,-0.02841459551270657,-0.01290704325827867,12,0,
B,42,2223,two_row,0.08035065215545256,-0.9260885701708795,-0.01262944133702226,-0.019699963516077678,-0.01616470242654997,7,0,
B,42,2224,two_row,0.09246570572905655,-1.172220968918646,-0.029503915490006798,-0.011420025524837093,-0.020461970507421944,10,0,
B,42,2225,single_row,,,,,,6,0,
B,42,2226,two_row,0.08283311431732465,-0.9399130147687946,-0.02387408722789987,-0.008938009761031476,-0.016406048494465673,9,0,
B,42,2227,single_row,,,,,,9,0,
B,42,2228,two_row,0.1025062977536938,-2.4141910406125984,-0.019063325988463473,-0.06525774619645829,-0.04216053609246088,8,0,
B,42,2229,single_row,,,,,,11,0,
B,42,2230,two_row,0.09522215355010899,-0.8516513545381273,0.0007873936266281405,-0.030517823657982016,-0.014865215015676938,7,0,
B,42,2231,single_row,,,,,,8,0,
B,42,2232,two_row,0.05786606643552128,-0.885594530015928,-0.001923523992407764,-0.028992018775209853,-0.015457771383808808,9,0,
B,42,2233,two_row,0.033157208226315515,-0.698892565645444,-0.0023454797824888035,-0.022051683029019702,-0.012198581405754253,9,0,
B,42,2234,single_row,,,,,,8,0,
B,42,2235,none,,,,,,6,0,
B,42,2236,none,,,,,,6,0,
B,42,2237,single_row,,,,,,7,0,
B,42,2238,two_row,0.09215617949932231,-0.303226617019803,-0.01331856643406975,0.0027338619200687826,-0.0052923522570004836,11,0,
B,42,2239,single_row,,,,,,13,0,
B,42,2240,single_row,,,,,,9,0,
B,42,2241,single_row,,,,,,9,0,
B,42,2242,single_row,,,,,,9,0,
B,42,2243,two_row,0.09759808778781509,1.366545237401307,0.021398488599238992,0.026311986089370444,0.023855237344304718,10,0,
B,42,2244,single_row,,,,,,12,0,
B,42,2245,two_row,0.09318995790364648,1.098566063546582,-0.00039864350698364046,0.03875053306800156,0.01917594478050896,11,0,
B,42,2246,two_row,0.06513893966017803,2.272922263321562,0.0040320986554591,0.07534950111629794,0.03969079988587852,10,0,
B,42,2247,two_row,0.09169083726124427,1.5592718295500587,-0.006228082240402825,0.06067037806536719,0.02722114791248218,13,0,
B,42,2248,two_row,0.08943227111336138,3.13481113085085,0.01839393806618392,0.09114093217503273,0.054767435120608325,13,0,
B,42,2249,two_row,0.14687898875590266,1.4983300078745652,0.032283973375825295,0.0200295361127617,0.0261567547442935,18,0,
B,42,2250,two_row,0.15564431862675365,1.2852442373770714,0.011940921394154558,0.03293009223960174,0.02243550681687815,14,0,
B,42,2251,two_row,0.19076065437511647,0.1914113051402368,-0.0428717639345267,0.049553303791818264,0.003340769928645782,15,0,
B,42,2252,two_row,0.1571849377061444,1.997267279923286,0.013837568372499156,0.05590846452003316,0.034873016446266156,14,0,
B,42,2253,two_row,0.12759776962581215,2.5691548408043214,0.045127391842936425,0.0446131836172635,0.04487028773009996,14,0,
B,42,2254,two_row,0.20023705188377583,1.6326857255954423,0.041970586817730436,0.01503632715137969,0.028503456984555062,12,0,
B,42,2255,two_row,0.16515812305714994,1.8575323715981948,0.051271489651602754,0.013591348546469555,0.03243141909903616,13,0,
B,42,2256,two_row,0.14524343059898104,2.7326570670086423,0.0407570941451235,0.05470302431764619,0.04773005923138485,11,0,
B,42,2257,two_row,0.19522620199139484,1.9987793616335077,0.026923264461407522,0.04287561427773175,0.034899439369569636,12,0,
B,42,2258,two_row,0.26904385703117706,0.7995550596065224,-0.0117728059978462,0.039684354519900905,0.013955774261027353,12,0,
B,42,2259,two_row,0.2030702333042329,2.2534061770070335,0.020986015090059627,0.05771328075526438,0.039349647922662004,12,0,
B,42,2260,two_row,0.24503999905153873,1.4764768803668387,0.023671520868018794,0.02787865624347728,0.02577508855574804,13,0,
B,42,2261,two_row,0.1811144751406537,2.6365115189243626,0.06320273978807762,0.02889388640489616,0.046048313096486895,8,0,
B,42,2262,two_row,0.19432289190005053,2.6415286673614915,0.07200295143697373,0.020269178339829826,0.04613606488840178,10,0,
B,42,2263,two_row,0.2359096326460901,2.9194712297211987,0.044111754000223095,0.05788530536880781,0.05099852968451545,9,0,
B,42,2264,two_row,0.20728623704700133,2.958659551725895,0.06476027508336918,0.038608320617092406,0.05168429785023079,9,0,
B,42,2265,two_row,0.18218281396926295,2.8002549789728377,0.046985950117795515,0.05083929046097175,0.04891262028938363,12,0,
B,42,2266,two_row,0.21267351904164622,4.275955324967829,0.03616762817993287,0.11336909114979338,0.07476835966486312,11,0,
B,42,2267,two_row,0.2881329904140081,0.8225010486816677,0.009801693198085003,0.01891098196238639,0.014356337580235697,11,0,
B,42,2268,two_row,0.2177944594503718,1.8278173230594112,0.0435362489960568,0.020288264727211056,0.03191225686163393,13,0,
B,42,2269,two_row,0.19906581234798837,2.208719708194259,0.04647635432536687,0.03066072185693527,0.03856853809115107,10,0,
B,42,2270,two_row,0.2659270610992679,2.49755615523324,0.004209731277600046,0.0830266858058933,0.043618208541746674,11,0,
B,42,2271,two_row,0.2751362359382166,1.0922250500113269,0.0392723549943845,-0.0011418894841645762,0.019065232755109962,11,0,
B,42,2272,two_row,0.2991653480824194,1.1495446164613063,0.019794909560785483,0.02033715238267538,0.02006603097173043,9,0,
B,42,2273,two_row,0.32046017961052237,-0.6829808255530084,0.008854446634640053,-0.032696104154921544,-0.011920828760140747,11,0,
B,42,2274,two_row,0.28724202996358794,0.46258835047137753,-0.0026731120558010036,0.018820842511916416,0.008073865228057706,9,0,
B,42,2275,two_row,0.2872129022614291,0.44176964679597047,-0.016223596541666246,0.03164457187534534,0.007710487666839547,10,0,
B,42,2276,two_row,0.22068830835663245,1.001691721932076,-0.021588678101315577,0.05655787821569069,0.017484600057187556,12,0,
B,42,2277,two_row,0.25734086285917473,0.5479397122589973,0.020353318518824205,-0.001226031239982569,0.009563643639420819,7,0,
B,42,2278,single_row,,,,,,6,0,
B,42,2279,two_row,0.15187522844903745,2.815554560241288,0.01888436325838846,0.07947621815945519,0.049180290708921826,9,0,
B,42,2280,single_row,,,,,,8,0,
B,42,2281,two_row,0.2259963749135298,1.403451871065442,0.04694578220481483,0.00205373014329033,0.02449975617405258,7,0,
B,42,2282,two_row,0.25576781003933075,-0.162305917359096,0.02298568972467181,-0.028651250186072542,-0.002832780230700367,7,0,
B,42,2283,two_row,0.23184346038765047,0.2009686945705312,0.01719964613746527,-0.010184486540855544,0.0035075797983048634,7,0,
